cell_id,nadh_amp1,Lifetime fit_nadh: t1,nadh_offset,nadh_amp2,Lifetime fit_nadh: t2,Lifetime fit_nadh: a1,Lifetime fit_nadh: tm,Lifetime fit free_nadh: G(1st),Lifetime fit free_nadh: S(1st),Lifetime fit free_nadh: Tau_phase,Lifetime fit free_nadh: Tau_m,Lifetime fit free_nadh: G(2nd),Lifetime fit free_nadh: S(2nd),nadh_centroid_x,nadh_centroid_y,Intensity morphology_nadh: area,Intensity morphology_nadh: perimeter,Intensity morphology_nadh: solidity,Intensity morphology_nadh: eccentricity,Intensity morphology_nadh: circularity,Intensity texture_nadh: intensity_sum,Intensity texture_nadh: granularity_1,Intensity texture_nadh: granularity_3,Intensity texture_nadh: granularity_5,Intensity texture_nadh: granularity_7,Intensity texture_nadh: radial_distribution_ring1,Intensity texture_nadh: radial_distribution_ring2,Intensity texture_nadh: radial_distribution_ring3,Intensity texture_nadh: radial_distribution_ring4,Intensity texture_nadh: mass_displacement,fad_amp1,Lifetime fit_fad: t1,fad_offset,fad_amp2,Lifetime fit_fad: t2,Lifetime fit_fad: a1,Lifetime fit_fad: tm,Lifetime fit free_fad: G(1st),Lifetime fit free_fad: S(1st),Lifetime fit free_fad: Tau_phase,Lifetime fit free_fad: Tau_m,Lifetime fit free_fad: G(2nd),Lifetime fit free_fad: S(2nd),Intensity texture_fad: intensity_sum,Intensity texture_fad: granularity_1,Intensity texture_fad: granularity_3,Intensity texture_fad: granularity_5,Intensity texture_fad: granularity_7,Intensity texture_fad: radial_distribution_ring1,Intensity texture_fad: radial_distribution_ring2,Intensity texture_fad: radial_distribution_ring3,Intensity texture_fad: radial_distribution_ring4,Intensity texture_fad: mass_displacement,image_name,cell_line,treatment,dish
MCF7_Antimycin_dish1_1_230,8526.498631,465.1568721563826,203.11231298592023,3559.253361198873,2514.2804496476333,70.55000496920833,1068.6236639023366,0.60035778,0.4384663989985933,1.4529689031708335,1.7897833140573596,0.3842737904531165,0.354222043,29.80225988700565,210.1355932,354,100.08326112068522,0.7849223946784922,0.5749237638691369,0.4441096704956431,369914,18.781662764858854,46.63191985164119,58.92477711035538,76.93139486475235,0.1294381937423293,0.3582805733224479,0.4185999989186675,0.093681234,1.3297583048390478,1166.8772231190362,153.5710172813126,28.623510102798733,450.3539935810151,2000.4910409886556,72.15277637,667.8869666101668,0.5712652758316612,0.4427972253178193,1.542045573619671,1.9021688207796328,0.3586336347683526,0.3277735464884099,34019,24.52159087568712,48.04080072900438,66.38937064581557,79.20279843616802,0.1704929598165731,0.3690290719891825,0.3894588318292719,0.071019136,1.8225231266631308,MCF7_Antimycin_dish1_1,MCF7,Antimycin,dish1
MCF7_Antimycin_dish1_1_231,8662.277386,441.9445729436833,188.86890772124025,3503.6159598395434,2410.9173445863776,71.20132603,1008.9826219637804,0.6140491686243683,0.4318469026229732,1.3991259316689804,1.7507850056380283,0.3972005122314457,0.3557396410409681,194.04020100502512,211.9396984924623,398,97.91168824543142,0.8291666666666667,0.791862112,0.5217036295389841,352205,17.401513323206654,47.07457304694709,59.17122130577363,69.62223704944563,0.1083516701920756,0.3377805539387573,0.3723002228815604,0.1815675529876066,0.6089478406283575,1064.097519646448,194.15618523841383,26.07941485577303,435.5375917581265,2056.914043304001,70.9570956,735.1551691649362,0.5741459562835917,0.4404669632647641,1.5262341767159748,1.8974422309146253,0.3625648144738643,0.3237990933950017,33945,24.91383119752541,49.550743850346144,67.86271910443364,79.06908233907792,0.1072617469435852,0.3400206215937546,0.3898954190602445,0.1628222124024156,0.5154801905669063,MCF7_Antimycin_dish1_1,MCF7,Antimycin,dish1
MCF7_Antimycin_dish1_1_233,11526.08279451553,445.3244659417383,264.4200204082736,5078.419734779087,2418.6222169885955,69.41540569601862,1048.8495775090082,0.6063145763417307,0.4382346745866766,1.4379337355611197,1.7646391721885015,0.3851080371517555,0.3575429667352491,217.8,212.9063829787234,470,109.94722215136416,0.8407871198568873,0.5632685352725941,0.4885839535525454,498318,16.79289128628707,36.15442348,62.94434477582588,74.30616594222967,0.079292741,0.3629248792939448,0.4682632375310545,0.089519142,0.3990984646511017,1397.604962674125,193.3370420304537,26.97256620581845,549.8971173780537,2264.7770158957937,71.76397791763486,778.2292904740099,0.5652189151060629,0.4489615260424171,1.580238298339746,1.9074150917913597,0.3466858711439313,0.3202986465499354,44557,25.360773840249568,45.76834167,68.35289629014521,79.98294319635522,0.077922661,0.3568014004533519,0.4705657921314272,0.094710147,0.483495576,MCF7_Antimycin_dish1_1,MCF7,Antimycin,dish1
MCF7_Antimycin_dish1_1_235,5640.8346411676985,468.1737885,155.63997422257668,2826.074586077613,2432.773733378568,66.62212255,1123.9155505717315,0.5922545068422098,0.4479163876612282,1.5045919103310197,1.7944494734838436,0.3667020827774114,0.3593298609813184,145.70866141732284,215.5236220472441,254,74.42640687119285,0.8410596026490066,0.6294855616933225,0.5762215217363181,273881,19.76296274659432,50.35179512269927,64.42031393196315,100,0.084598786,0.4169840186066211,0.4145559567841508,0.083861239,0.1305411064920857,1021.6211611189076,167.23449870120254,22.890968986555293,389.94105858993055,2020.0645305991588,72.37521285669126,679.0748511403123,0.5839437016674789,0.4385173071471216,1.4939838563314498,1.8611184134716907,0.3652891004551857,0.3294140373752275,29676,29.444669092869656,59.57339264051759,76.82302197,100,0.096138294,0.4207103383205284,0.4162286022374983,0.066922766,1.2182608845822016,MCF7_Antimycin_dish1_1,MCF7,Antimycin,dish1
MCF7_Antimycin_dish1_1_236,5831.7084750543945,448.3729579967172,154.60049726678804,2937.7194355306424,2400.987588361884,66.50044375,1102.490194401771,0.5930189200879371,0.4473636922737168,1.5007983003022376,1.7929583734780397,0.3673045795011988,0.3573910432899836,70.95604395604396,218.16117216117215,273,78.18376618407356,0.8478260869565217,0.7194316151599687,0.5612280090767785,278013,13.900429116624045,37.96585051778154,67.18498775,100,0.1091747508210047,0.4256095937959736,0.3724538061169801,0.092761849,0.9610642153922516,1181.5144424242187,199.11308984607857,27.463526231730206,470.2927374808013,2039.0236980680163,71.52859345799409,722.9615191224403,0.5888670639054572,0.4352144843118946,1.4703347480508124,1.8503462742725187,0.3742867443700493,0.3284835509675319,36689,31.151026193136904,54.79571534,77.85712338848157,100,0.1572678459483769,0.4009648668538254,0.3788056365668183,0.062961651,1.9413341370997503,MCF7_Antimycin_dish1_1,MCF7,Antimycin,dish1
MCF7_Antimycin_dish1_1_238,7609.285760475171,469.3593671637575,182.1351010655725,3573.3197852669296,2562.6796735345238,68.04573164411124,1138.2645554097849,0.5893138674405473,0.4481724223682535,1.512964065464068,1.8062511833820136,0.3659889615338482,0.3555759184828683,111.98125,223.90625,320,91.01219330881976,0.8333333333333334,0.8320728778600186,0.4854680814261096,359802,13.37513410153362,39.72462632225502,83.07902679807228,100,0.091867194,0.2955264284245223,0.3684443110377374,0.2441620669145808,0.5323284283069659,1133.2315610009196,213.52044379838176,21.646715684664475,472.7098192384791,2287.151714164191,70.56493935,823.8950658382948,0.5741743733802214,0.4478226716625692,1.551645178017185,1.872613592230432,0.3510633040282238,0.3278884224634345,38450,28.60338101430429,58.01300390117034,88.43172951885566,100,0.079713914,0.2616124837451235,0.3789336801040312,0.279739922,1.497941755552866,MCF7_Antimycin_dish1_1,MCF7,Antimycin,dish1
MCF7_Antimycin_dish1_1_240,9676.164053233384,458.0310623295952,234.3080402219533,4348.876467192012,2456.265479064471,68.99205773517363,1077.6424365866358,0.5999044761682416,0.441211656,1.463170778177736,1.7830213419719148,0.379216287,0.3573563208446761,243.17391304347825,225.7681159,414,90.56244584051392,0.8679245283018868,0.6590232389123715,0.6343280538344701,432596,13.239142294427134,38.60992704509519,53.57839647153464,63.223654402722175,0.045867276,0.2818542011484156,0.4924063098133131,0.1798722133353059,0.064776392,1218.5795536577216,170.91455843598058,30.41236420409099,453.3261618031666,1947.6994823098696,72.88566229476643,652.6780229908242,0.5865211182677832,0.4325880542235072,1.467307079997212,1.8691653171731255,0.3755497152436833,0.32384349,34759,20.59610460600132,49.45481745734918,61.578296268592304,70.27532438,0.052677005,0.278891798,0.4816018872809919,0.1868293103944302,0.5601833172489642,MCF7_Antimycin_dish1_1,MCF7,Antimycin,dish1
MCF7_Antimycin_dish1_1_241,7791.408102,454.62860906758107,204.50424937046296,3659.137303588023,2362.941262115886,68.04399114749063,1064.4491694092535,0.6033808396445367,0.4405965661267139,1.452712714777547,1.7699197214565074,0.3808358878711439,0.3597633623004543,188.2608695652174,227.1003344481605,299,86.42640687119285,0.7931034482758621,0.7429497851993894,0.50302334,353482,16.204219733960993,48.22452062622708,65.97026156918882,100,0.104653137,0.4235406611934978,0.3585783717417011,0.1132278305543139,0.6284139905746361,1265.6624614231537,208.35451768665413,22.972176259072885,491.02278514786167,2307.8320268906714,72.04833444,795.1934496677326,0.5701310908689171,0.4458312502318682,1.5557002677905964,1.896832864608472,0.3528586548444209,0.3193904813770911,40599,27.313480627601667,57.05805561713343,74.92549077563487,100,0.1058893076184142,0.3787531712603759,0.3331609152934801,0.1821966058277297,0.7374727551478418,MCF7_Antimycin_dish1_1,MCF7,Antimycin,dish1
MCF7_Antimycin_dish1_1_243,23956.191906334498,460.4769740437736,586.8239338723824,10846.537920639654,2446.873766405017,68.83423233,1079.5527833523915,0.5994809930572899,0.4416416978693341,1.4656315234644282,1.7834842626997605,0.3790114275215293,0.3570850600380493,225.97644749754664,238.2208047105005,1019,174.19595949289334,0.7570579494799405,0.904100077,0.4219955716095617,1076523,13.520287072361668,34.28361493437669,54.29238390633549,64.54882989030425,0.1564917795532469,0.4894071004521036,0.2649418544703643,0.089159266,1.0389934471147697,2919.0970058036123,192.92738983306916,66.84155919811641,1216.921292548305,2088.4782488027813,70.57746835807733,750.6464411021699,0.5784795820641577,0.4424777345389425,1.5217157364632317,1.8718475933113905,0.3623087112855255,0.3294505664448739,94245,21.47806249668417,47.48580826569049,62.75346172210728,71.36399809008435,0.1427343625656533,0.5468725131306701,0.230420712,0.079972412,0.8046031833402274,MCF7_Antimycin_dish1_1,MCF7,Antimycin,dish1
MCF7_Antimycin_dish1_1_245,5669.111673,461.11212848218895,136.95816054953846,2420.422707,2509.653156822096,70.07957944773095,1074.044219347266,0.5985163393889499,0.4395153410002451,1.4609258444874893,1.794445656634254,0.3818713292975885,0.354321823,130.17171717171718,232.18686868686868,198,63.73401871576773,0.868421053,0.635952148,0.6125371692370133,248740,18.09600385945164,42.19988743266061,69.93286162257779,100,0.089631744,0.2427997105411272,0.4667082093752512,0.2008603360939133,0.5480534105605632,858.1854557524349,213.67716543308936,14.094275084808316,343.67731431763616,2350.735844160165,71.40461266658596,824.7773721574368,0.5687340650453764,0.4488712061170335,1.5701554482112623,1.892545099816688,0.3474009333859991,0.3220434084821486,28254,28.73929355135556,53.60656898138316,78.04204714376726,100,0.097685283,0.3219367169250371,0.4092517873575423,0.171126212,0.8113063341483091,MCF7_Antimycin_dish1_1,MCF7,Antimycin,dish1
MCF7_Antimycin_dish1_1_247,5922.955478260096,461.5174571549069,156.98613410686235,2866.505031401652,2440.243688900653,67.38701962139008,1106.839054860554,0.5931943648337858,0.4459909093782059,1.4957504236718475,1.7966524371886003,0.3704220499526488,0.3572054513937026,177,235.54901960784315,255,86.42640687119285,0.7589285714285714,0.7844978761699948,0.4289998386055503,279787,18.821818025855386,43.465922290885565,72.76070725230265,100,0.1380836136060646,0.3312126724972926,0.3710393978276332,0.1596643160690096,0.8110963829417519,1090.8689553149927,179.32103055575743,22.600664314642582,404.6825453,2170.443493405976,72.94091543141823,718.1005416424263,0.5678844793302351,0.4429450872887961,1.5517438565020134,1.9163989539249653,0.3564469573118863,0.3170655305949015,32402,34.12752299240788,64.54231220295044,80.05061415961978,100,0.1110733905314486,0.2722362817110055,0.36658231,0.2501080180235788,1.957388995953218,MCF7_Antimycin_dish1_1,MCF7,Antimycin,dish1
MCF7_Antimycin_dish1_1_248,6857.592318964908,458.0875885,171.85163211119738,3265.304916918501,2533.5120026969234,67.74337583,1127.549441839543,0.5857558113365156,0.4484840582342209,1.5232126891542463,1.820523008,0.3649313802556221,0.3531191345534648,112.7566765578635,237.45103857566767,337,88.21930009,0.8004750593824228,0.9020095523858216,0.5441423766468197,324377,15.72152156287283,42.61399544357337,63.26681608128813,100,0.1035061055500235,0.4122055509484335,0.3454529760124793,0.1388353674890636,1.3772870961536992,1065.713044117526,179.64150765851227,23.671931686397585,385.05009915413285,2146.2060387690203,73.45878953846353,701.5915387224801,0.5750601307373022,0.4405226759856472,1.5240006583592662,1.893263962103873,0.3594492170468438,0.318717583,31266,27.63704983048679,56.59822171048423,77.43235463442717,100,0.087155376,0.4343696027633851,0.3482377022964242,0.1302373184929316,2.302425259030185,MCF7_Antimycin_dish1_1,MCF7,Antimycin,dish1
MCF7_Antimycin_dish1_1_250,8913.865522478782,468.1435796828215,247.6097067349303,4335.056546543933,2479.664300829688,67.27993021651382,1126.3145633513604,0.5895738680483872,0.4475216003542925,1.510100741755904,1.807259346685278,0.3671845285545494,0.3574919624063165,143.0559796437659,234.69211195928756,393,114.60407640085654,0.6328502415458938,0.7772126148832158,0.3760125006130117,429790,14.770003955420089,42.770655436375904,70.56771911863933,83.15130645198818,0.110879732,0.4171804834919379,0.3579073501012122,0.1140324344447288,0.3176393039120153,1598.3187456175792,175.2566579140441,29.445760165225376,552.5129387938372,2157.070980239929,74.31166079622662,684.3518434220802,0.5771031732755184,0.4362586986222206,1.5039063110344295,1.8985264800375945,0.3688653409312003,0.3168035875876597,44269,23.208114030133952,51.83762904063792,72.03686552666652,84.51738236689332,0.1329598590435745,0.4089769364566626,0.346901895,0.1111613092683367,0.525271424,MCF7_Antimycin_dish1_1,MCF7,Antimycin,dish1
MCF7_Antimycin_dish1_1_252,9897.966735652702,464.4054706247852,295.3110622273547,5023.351844524832,2411.356646882785,66.33439720804444,1119.85832,0.5888849220817914,0.4482004051017942,1.5141606469470972,1.808003195061315,0.3654214819003921,0.3576586106313296,161.34298440979956,233.39643652561247,449,98.63351365,0.8148820326678766,0.8241569871674261,0.579972226,486613,14.065592164615412,37.69545819778756,59.92647134375777,76.37855955,0.083372207,0.2845238413277081,0.4527088261102765,0.1793951250788614,1.7002711060432936,1610.0134215258092,190.7428286745544,34.425958651940206,619.2869152324001,2195.8602922317045,72.22057050720446,747.7530207,0.5669043399741485,0.444918357,1.5613515086514955,1.913944971854587,0.3558758471109709,0.319615153,50051,28.57485364927774,54.188727497952094,77.24520988591637,87.18107530319075,0.057841002,0.2267487163093644,0.4435875407084773,0.2718227408043795,4.305363292,MCF7_Antimycin_dish1_1,MCF7,Antimycin,dish1
MCF7_Antimycin_dish1_1_253,4518.767382425983,444.85618219780144,89.71380431688215,1793.4022459238329,2462.9849051087235,71.58818042739006,1018.243274,0.6135792419528664,0.4322002196971246,1.4013430675895595,1.7517518911136685,0.3961747637482266,0.3554317102616414,193.9025641025641,241.1076923076923,195,55.83452377915607,0.8944954128440367,0.7734836598975806,0.7860294948191106,182157,22.862695367183253,50.214924488216205,65.73066091338791,100,0.056429344,0.3065816850299467,0.4787902743237976,0.1581986967286461,1.0089477782458678,529.0749965169173,177.3148670672714,12.690655181724075,205.81503571975423,2132.6864171443376,71.99376414273212,724.9408352677698,0.5728055648341631,0.4440391490987001,1.542212354506317,1.8912811993973708,0.3566473641563714,0.325353391,16395,27.099725526075023,60.59774321439463,74.21164989326014,100,0.061604148,0.2950289722476364,0.4817932296431839,0.1615736505032022,1.4420135672401448,MCF7_Antimycin_dish1_1,MCF7,Antimycin,dish1
MCF7_Antimycin_dish1_1_255,4951.076933465801,437.94844,113.3438516,2305.6161845503498,2377.7454656611785,68.22772925554466,1054.266002915052,0.6062807627948393,0.4404619170061704,1.4453223579969097,1.7577892542172524,0.380980225,0.35946112,204.3913043478261,245.73043478260868,230,69.14823227814082,0.7255520504731862,0.6648418691808579,0.6044710913374491,218407,20.871125925451107,56.010567426868185,62.28692303818101,100,0.1128672615804438,0.4425087108013937,0.4114565925084819,0.033167435,0.6351991877195596,657.5226632879358,173.18386647830752,17.54842320561556,271.1888818140277,2035.966081,70.79944970596293,717.1265237824343,0.5691155193178364,0.4449828123823356,1.5555105197814492,1.9041185017181423,0.3550222976363161,0.3245762890696087,20891,35.86233306208415,67.93834665645493,78.55535876693313,100,0.097889043,0.4059642908429467,0.4473696807237566,0.048776985,0.5485899098823608,MCF7_Antimycin_dish1_1,MCF7,Antimycin,dish1
MCF7_Antimycin_dish1_2_2,6054.598632340569,452.1732849663584,183.55821059456989,3037.154083240763,2395.10106,66.59440508059875,1101.2198669556974,0.5881266372942324,0.4474663827256573,1.513629934487424,1.8136664148289323,0.366440074,0.3560613941051571,197.75636363636363,8.767272727272728,275,64.28427125,0.9228187919463088,0.6012226761062633,0.8362441795402541,292574,14.02995481485026,37.14410713187091,55.39043113878882,62.64842398846105,0.045506436,0.1900442281269012,0.5014047728096139,0.2630445630848947,0.5338238926298585,681.8745699002452,166.30143869639568,20.441540475313325,309.51057919604773,1892.608375514168,68.77998631730713,705.2547005761802,0.5747356421806881,0.4432143939035316,1.5341784218301715,1.8856644914306468,0.3600122684027805,0.3340126506415283,22457,22.736785857416397,47.00538807498775,67.96099211827047,76.59527096228348,0.043015541,0.1761588814178207,0.4964599011444093,0.2843656766264416,0.6477738118301545,MCF7_Antimycin_dish1_2,MCF7,Antimycin,dish1
MCF7_Antimycin_dish1_2_4,7148.249021483371,444.8644032617227,192.38920426917213,3600.578783141216,2389.7680085245424,66.50259127239809,1096.3567132744745,0.5922780922083855,0.4468748792904481,1.5010336132280366,1.7977308489009352,0.3682515836727669,0.3567899726138423,210.66666666666663,11.983818770226538,309,110.08326112068522,0.6371134020618556,0.906463457,0.3204245404238498,339828,16.05665218875431,46.24074531821981,83.29154748872959,100,0.1843726826512235,0.4083418670621608,0.296876655,0.1104087950374895,0.8991089120213409,777.0092571261143,208.0495903325652,20.897027862787358,323.0611255746034,2021.6467597421656,70.63268581220457,740.6543691740472,0.5832870041104133,0.4357540836826681,1.4862412479159226,1.8730496976133129,0.3740963200358843,0.3248252690535994,25470,25.398508048684725,57.34589713388299,87.43619945033373,100,0.1524146054181389,0.4339615233608166,0.2977228111503729,0.1159010600706713,1.3532087538529387,MCF7_Antimycin_dish1_2,MCF7,Antimycin,dish1
MCF7_Antimycin_dish1_2_6,8768.847000155949,433.7398740642429,238.1800994706862,4020.982295119327,2378.2416882056136,68.56109489588943,1045.0699541598567,0.5976153807016769,0.4398532579379446,1.4642532324407322,1.797278519,0.3803292607829637,0.3544983523712978,178.6590163934426,6.636065573770492,305,78.00609665440989,0.8970588235294118,0.5723498766877907,0.6298724451161978,390394,12.89236002602499,31.874977586745697,45.71842804961142,53.20752880423368,0.1312084714416717,0.4295737127107486,0.3638631741266515,0.075354642,0.5894508556333081,2209.258503181679,211.83629125781425,52.37111883,942.7710304,2013.375956180317,70.09003182,750.6762317254694,0.598024712,0.4353445033771357,1.4482518081778315,1.809867466622428,0.3775120995345948,0.3391499145661087,72220,12.306840210468014,48.54610911104957,82.54361672666852,85.21323733,0.1903627803932428,0.5625173082248685,0.2158820271392966,0.031237884,2.706726713964058,MCF7_Antimycin_dish1_2,MCF7,Antimycin,dish1
MCF7_Antimycin_dish1_2_8,9159.039065604957,444.89467312298746,264.1517096525492,4558.918894204887,2425.4628852708265,66.76678185221614,1103.1012276317415,0.5865533853834722,0.4479332409932375,1.5192732506487674,1.8189043394078732,0.365099351,0.3538553431959286,228.85750636132315,12.625954198473282,393,87.46194077712559,0.8772321428571429,0.5140787673499403,0.6456009996990625,439604,11.11227377366903,35.634116159088634,63.11657764715517,68.7577911,0.060979882,0.3127428321853304,0.4976456083202155,0.1286316776007497,0.6001793126931577,1163.0086092338456,168.65492774496173,20.203959395281856,408.9087801990285,2152.319760648175,73.98662404602845,684.6731184,0.5765148339056988,0.4395619268534324,1.516839839570483,1.8901170710126132,0.3617043722672876,0.3177967813644618,32038,22.61689244022723,45.87052874711281,72.02384668206506,78.82202384668207,0.068231475,0.3424995318059804,0.4716586553467757,0.1176103377239528,0.9519016369405018,MCF7_Antimycin_dish1_2,MCF7,Antimycin,dish1
MCF7_Antimycin_dish1_2_10,6770.914770056137,467.3286433,193.82744389567773,3262.3909695332154,2469.1979012248185,67.48438596204146,1118.248724782323,0.5863265416915097,0.447136457,1.5171575133530617,1.8224982202259152,0.3678717120815201,0.3548880046343576,163.07194244604315,10.111510791366907,278,70.52691193,0.9084967320261438,0.8493659678395985,0.7023359891506642,324842,12.55102480590564,32.95325111900555,44.41482320635878,100,0.1205940118580725,0.3976086836061839,0.3661934109505544,0.1156038935851891,1.4390962078472949,1127.7989886330488,185.1474050837021,28.824867263632648,470.0560410171044,1977.9309481582172,70.58205955517616,712.5474000899658,0.5794226704519416,0.4376936685831692,1.5028129392292868,1.8835992256267813,0.3684763254189572,0.3258232044283908,35604,26.581283,49.45792607572183,58.86136389169756,100,0.1173182788450735,0.3663633299629255,0.2855578024941018,0.2307605886978991,3.315505350126557,MCF7_Antimycin_dish1_2,MCF7,Antimycin,dish1
MCF7_Antimycin_dish1_2_12,9056.993755968668,448.7950769066729,240.04407643796188,4448.345363,2410.6458156127283,67.06232014,1094.983193,0.5944105417550037,0.4455562903417213,1.4912354562261534,1.7928185055064263,0.3706104473802468,0.3581447384656421,149.5541237113402,16.327319587628867,388,126.84671708797585,0.5808383233532934,0.8225105276585425,0.3030282558192377,425948,18.344962295867106,55.45512597781889,73.65147858424032,100,0.1602566510466066,0.3803375059866463,0.3503620160207349,0.1090438269460122,0.3313724124908296,1226.4540801381654,164.36049829729515,32.22330551128083,475.0266759109074,1906.022425660066,72.08157222924201,650.6051254988619,0.5831979026376285,0.4334832814234127,1.4787220314537686,1.8808760597061285,0.3755713922066918,0.3240210098255471,35610,30.196573996068523,65.57146868857062,75.48722269025555,100,0.1504071889918562,0.3654029766919404,0.3554057848918843,0.128784049,0.4669928727248669,MCF7_Antimycin_dish1_2,MCF7,Antimycin,dish1
MCF7_Antimycin_dish1_2_14,3765.7176115396887,448.5071348895731,89.23605183547289,1517.182521567093,2472.9527226957225,71.28125682,1029.9024640261173,0.6055469864992082,0.4343101446336648,1.4268629828590134,1.7802824915175754,0.3910341127734482,0.3532581616557207,140.66447368421052,18.74342105263158,152,48.62741699796952,0.9047619047619048,0.8087018557851513,0.8077761932437351,156999,22.349823884228563,52.95129268339289,74.56799088,100,0.051662749,0.1869120185478888,0.5082898617188645,0.2531353702889827,0.6196376527333866,543.9038041764146,163.36388881869613,11.504297060427326,208.5035456429288,2067.8333546613558,72.28847569165939,691.1214077906095,0.5830107764981309,0.4405314102172115,1.5032473315597767,1.858570754714232,0.3608784835639733,0.333437367,15890,30.15733165512901,55.56954059156703,80.89364380113278,100,0.049087476,0.2305223410950283,0.4959093769666456,0.2244808055380742,1.7548861797778188,MCF7_Antimycin_dish1_2,MCF7,Antimycin,dish1
MCF7_Antimycin_dish1_2_16,6730.189682827455,461.7246262593511,159.6227452453358,3160.1245229239235,2506.8950491088303,68.04828990077726,1115.1915508032644,0.5925444595468015,0.4461240237199151,1.497837893492749,1.7990204484842016,0.3701049739501907,0.3561975004396838,188.8393574297189,21.88755020080321,249,64.69848481,0.8892857142857142,0.7786118560403877,0.7475168578807502,312675,13.280882705684816,42.2953546,58.18981370432558,68.68697529383545,0.07310786,0.3519597025665627,0.4347517390261453,0.1401806988086671,0.6047676617770118,856.7642433502948,215.50681308582065,18.71968679711955,355.4516199744207,2237.9001224520225,70.67753106286433,808.5224630114353,0.5724929849827344,0.4451880615806785,1.547046917269234,1.8887659844333613,0.3573793977751758,0.3278171413419611,29051,22.050876045575023,58.96182575470724,71.28498158411071,83.06426629031702,0.060892912,0.3905545420123231,0.3942032976489621,0.1543492478744277,0.5978094397767859,MCF7_Antimycin_dish1_2,MCF7,Antimycin,dish1
MCF7_Antimycin_dish1_2_18,7019.535770998201,448.21318625485605,169.49769737495402,3170.9546956815884,2403.321998275488,68.88319844810442,1056.5805154149396,0.6039728283804073,0.4392263775521735,1.4467755385459655,1.771681546120572,0.3830272488327733,0.3577113216607337,105.83552631578948,18.49671052631579,304,93.01219330881976,0.8063660477453581,0.8560872716614297,0.4415741855170476,309514,16.123018667976247,36.53825028916301,80.05259859004762,100,0.1291282462182647,0.3926962916055493,0.353761058,0.1244144045180508,0.3253835623350605,957.3548281903652,183.32634460327068,24.463330763779823,381.2583503,2120.4194662239884,71.51840752701699,735.0413133254685,0.5615692900151548,0.443382001,1.5707419892375611,1.9424531726650336,0.3577229009757587,0.3170059600717906,30547,29.73123383638328,55.78289193701509,84.51566438602809,100,0.097194487,0.5050577798147118,0.2926965004746784,0.1050512325269257,1.4490438358413422,MCF7_Antimycin_dish1_2,MCF7,Antimycin,dish1
MCF7_Antimycin_dish1_2_20,11237.745313339694,456.9753612045119,291.05771110776726,5298.467721981226,2440.979693972272,67.95839706065809,1092.682151809297,0.5946108148446347,0.4440523467722252,1.4857013237898764,1.796808340061797,0.3740937827203944,0.3565665605806563,128.94154488517745,18.41962422,479,118.5035713374682,0.7127976190476191,0.6594800687681219,0.4286299363307997,519621,15.53382176624886,40.94676697,64.18812942510021,75.00216503951918,0.1320847309866229,0.4239185868161602,0.3150122878020711,0.1289843943951457,0.4430609829884971,1702.079763253041,196.6204823979406,31.19884488689273,592.9328659387888,2300.045151,74.16428745,740.0552336065374,0.57129106,0.4397065130782571,1.5312130264594748,1.912479441938577,0.3625514390705469,0.3145636020731143,50163,27.621952435061697,50.20832087395092,66.50718657177602,77.36578753264358,0.1794549767757111,0.4038634052987261,0.2705978510057213,0.1460837669198413,0.5483591342142958,MCF7_Antimycin_dish1_2,MCF7,Antimycin,dish1
MCF7_Antimycin_dish1_2_22,6036.570505112281,437.1552319205069,153.7888559,2879.854178896187,2314.409143033312,67.70169343704342,1043.4764550968127,0.6057961653857268,0.4400009624469698,1.4449647451556114,1.761337492684273,0.3815256472570936,0.3594419005335277,176.22592592592594,27.14444444444445,270,67.28427125,0.8681672025723473,0.7358439640630977,0.7494566582690618,269471,17.895803258977775,45.00372952933711,51.13017727325019,71.68971800305042,0.073506982,0.267516727,0.3541679809701229,0.3048083096140215,0.1530188066071877,639.6833857447778,176.95715448904636,14.641971332829408,254.36637071432656,2039.921346912613,71.5489693,706.9896688698108,0.5763036087688108,0.4398524888498151,1.518398825865323,1.8900715131502288,0.3645502104997392,0.3225146909008208,19444,27.96235342522115,53.23493108413907,64.17403826373175,78.54350956593294,0.06706439,0.2351882328738942,0.3535280806418432,0.3442192964410615,0.1538445731038453,MCF7_Antimycin_dish1_2,MCF7,Antimycin,dish1
MCF7_Antimycin_dish1_2_24,11988.665109677546,427.79741858915366,299.35167468581045,5223.0505073492905,2327.048012037216,69.65409710707547,1004.1421593701956,0.6109869408433135,0.4338590220989234,1.412689931571047,1.7579476511648156,0.3919608218703512,0.3571669475853284,86.22129436325679,28.707724425887264,479,97.49747468305831,0.8693284936479129,0.5283670265334356,0.6332258612974548,504574,13.90341159076766,36.31221585,56.85429689,65.20787832904588,0.069623088,0.3367831081268555,0.4889233293828061,0.1046704744992805,0.3152998093683281,2043.3820557240597,185.49421455580529,53.57156397250984,847.0817061825408,2093.5708002777105,70.69391710263855,744.6767205126109,0.5660771967511523,0.4457692726565271,1.5666234134880987,1.9146322146266683,0.3538299532404664,0.3238617885802199,66774,28.160661335250246,56.11765058256207,76.5222991,85.12594722,0.048027675,0.3477551142660317,0.5366759517177344,0.067541259,1.0053655732388984,MCF7_Antimycin_dish1_2,MCF7,Antimycin,dish1
