cell_id,standard_amp1,Lifetime fit_standard: t1,standard_offset,standard_reduced_chi_square,standard_amp2,Lifetime fit_standard: t2,Lifetime fit_standard: a1,Lifetime fit_standard: tm,Lifetime fit free_standard: G(1st),Lifetime fit free_standard: S(1st),Lifetime fit free_standard: Tau_phase,Lifetime fit free_standard: Tau_m,Lifetime fit free_standard: G(2nd),Lifetime fit free_standard: S(2nd),Intensity texture_standard: intensity_sum,image_name
Tcell_Act_filtered_153,543.8459342316152,444.3358507390335,10.630792255708828,1.183786879966178,245.42339754339193,4256.877861871394,68.90498747855143,1629.8462664861283,0.5131156313700188,0.41359372072581563,2.565717396272976,3.6325064410905394,0.32487475767683693,0.3218614583855734,15267,Tcell_Act_filtered
Tcell_Act_filtered_154,545.0306726297442,470.713798188924,10.50799579548012,1.208181875381757,233.78558954312243,4389.186512454251,69.98193272301867,1646.963573787246,0.5001493383366332,0.399634629967784,2.543393419317643,3.8195517722943153,0.3143147978380295,0.3125346446219942,15184,Tcell_Act_filtered
Tcell_Act_filtered_155,8602.14315898702,78.46098947440971,13.45934099580305,1.971709217103913,237.3491353173517,3448.3173499739,97.31490081766025,168.9449750562055,0.7675336942021094,0.19617270667828238,0.8135631361440577,2.4520041737095033,0.6769984480492427,0.1643261288044512,22900,Tcell_Act_filtered
Tcell_Act_filtered_156,601.4708173608692,335.7535285706305,13.686131417826978,1.2229933530063923,329.06257591021364,3718.4272200889477,64.63720933716657,1531.961344908993,0.528922637277163,0.4252528094602645,2.5592055215383476,3.4446445257846303,0.3116556945911846,0.3360514624281806,17394,Tcell_Act_filtered
Tcell_Act_filtered_157,629.0964551877286,506.5813859633381,11.280706178211622,1.209663048447231,265.1554115586154,4167.966428236194,70.34891159653266,1592.2219016389927,0.539283467085143,0.4054612852989565,2.3932188441272526,3.482131850557295,0.3499289111541721,0.32953686756075834,16829,Tcell_Act_filtered
Tcell_Act_filtered_158,0.001000000576214588,37.03835372272137,83.0097362606684,5.160803415156931,1228.4311466713286,5340.1212008803695,8.140462449829332e-05,5340.11688392569,0.2796569099867275,0.4486727252672715,5.106863410611754,5.110457984393165,0.14689517772623673,0.2756769830613167,80852,Tcell_Act_filtered
Tcell_Act_filtered_159,581.7054012762821,507.8892551226777,14.553498998505702,1.2584886901431944,218.05803222840896,4308.333889077932,72.73468339595826,1544.0925169318932,0.5448664443955233,0.39392494963160374,2.3013016707479497,3.5044658001610487,0.348859285105956,0.32445741451304244,15548,Tcell_Act_filtered
Tcell_Act_filtered_160,484.04821880361476,524.7622428002954,9.986985580650934,1.213372082824665,243.27163250391152,4209.449926464588,66.55231779160513,1757.2048696041943,0.5168001177843932,0.41341028744771025,2.546295502192372,3.6057007004307464,0.3253678702768753,0.3363283883780056,15030,Tcell_Act_filtered
Tcell_Act_filtered_161,4898.642304296796,116.5215855652752,12.787226561029323,2.315130451912261,233.85973209724185,3432.8246941623893,95.44355305776857,267.6271771520741,0.7218813312346002,0.23696259287593804,1.0448744510286136,2.7239402190901303,0.6119056270371024,0.20312670271792463,19172,Tcell_Act_filtered
Tcell_Act_filtered_162,571.2057957679034,446.8529854369146,18.248488517180355,1.2312235861538072,319.53880886671163,4641.543071651785,64.12677582281995,1951.6235636027222,0.4527138984608207,0.4191145692605067,2.9468569728664056,4.0606446322315985,0.26997662361885727,0.3132030591518917,21228,Tcell_Act_filtered
Tcell_Act_filtered_163,886.457936931099,517.540478614016,14.203774998431058,1.0030073891822293,399.1305465900946,4147.171572413833,68.95347526007029,1644.4147941187573,0.5347204130517522,0.40717718844813927,2.423855931960075,3.5068515825768323,0.33197852166680997,0.33198620171514964,24458,Tcell_Act_filtered
Tcell_Act_filtered_164,563.0683101079611,447.5467274441433,23.762112755444058,1.2845683881903043,324.0604679935438,4967.9045155461245,63.470865110807516,2098.794321334034,0.4226042604365983,0.419074280899659,3.1565106920103374,4.2979182284834545,0.2502188083046558,0.30406507711963343,23455,Tcell_Act_filtered
Tcell_Act_filtered_165,667.8166335070232,464.2823249195894,15.11886478537406,1.1309353124831516,310.8920009736172,4027.2550011799267,68.23446835752148,1596.0795378099303,0.5311190394931885,0.4078173021347174,2.4441277637147723,3.5304280035914433,0.33312874699255807,0.3340037605652063,19027,Tcell_Act_filtered
Tcell_Act_filtered_166,354.40165077982533,638.8832655223006,15.913334854936288,1.2114890023977691,224.4746063720765,5090.583488948194,61.222350442130406,2365.1479775292905,0.4292886913909391,0.42282612811837805,3.135180111099814,4.21599537388543,0.26176993056783276,0.31686668701664855,16880,Tcell_Act_filtered
Tcell_Act_filtered_167,844.7979798911645,401.36562319727324,14.789858613179286,1.1683091169534072,363.1968002761893,4077.684277985978,69.93390979505122,1506.6909061674048,0.5195869357769042,0.40607456273197745,2.4876981876397264,3.6286670104411196,0.32896980432444256,0.32208495401567494,21631,Tcell_Act_filtered
Tcell_Act_filtered_168,655.3275651246369,524.2258866824004,13.952637421064727,1.282210820410292,321.2923383718041,4385.962597293015,67.10159835760761,1794.6755401107928,0.49266968017492563,0.40763136958224216,2.6336732313341575,3.8272246772068512,0.3082513115509054,0.32500101656912633,20620,Tcell_Act_filtered
Tcell_Act_filtered_169,890.43832864245,479.6776131945634,15.333142167271603,1.3545622491222824,360.74968900741675,4195.638215992433,71.16742776317338,1551.0846382882771,0.5282395177032597,0.3972013123525882,2.3934806141866285,3.6143895139441327,0.3355207806790094,0.32664591159909256,22941,Tcell_Act_filtered
Tcell_Act_filtered_170,801.2376388718167,468.8808555127998,17.429097553321586,1.3369525455232545,337.4855247072959,4235.696770264913,70.36281200721801,1585.2591695099136,0.5138747688926666,0.40078646748298413,2.48259503231533,3.7047489813988688,0.323021144283827,0.319355790921971,21950,Tcell_Act_filtered
Tcell_Act_filtered_171,926.8138306958887,556.2585629349982,19.39072683957216,1.1510074840637436,483.315606548944,4550.284253013698,65.72544379377929,1925.1931429719168,0.4831325698791577,0.41862278973765193,2.758078855844105,3.829003693970599,0.29471561635611393,0.32179007971616563,31387,Tcell_Act_filtered
Tcell_Act_filtered_172,708.1903021012836,495.89567670876994,15.995496263178433,1.0875562070862246,331.98876950786496,4040.3630159178265,68.08349845048495,1627.1656499494825,0.5375440365371393,0.41024387786755595,2.4292834297417873,3.4679275001872134,0.3374594552311718,0.336473157214142,20527,Tcell_Act_filtered
Tcell_Act_filtered_173,395.16209856520555,486.3904327527853,11.72929572371612,1.1800871896564917,233.29256097153166,4977.572822057599,62.87837834737318,2153.590167039924,0.43018254641673387,0.42479214505827306,3.1432130492407024,4.193891621452434,0.26282265591115395,0.3056234147947902,15932,Tcell_Act_filtered
Tcell_Act_filtered_174,680.6814881399393,434.663232693203,10.80242902621655,1.3434006275988044,227.49406905565573,4390.22377224429,74.9504303156818,1425.5141264534457,0.5217423415802384,0.3896266539184684,2.377074007206786,3.709856416505555,0.3534656769254196,0.30891056271165596,15434,Tcell_Act_filtered
Tcell_Act_filtered_175,8706.1956365619,77.46642221799698,11.716332725415223,2.239140623865946,223.47945137743196,3246.8908300550725,97.49733949806001,156.7863550117806,0.782908761851943,0.18287194136400567,0.743508690643491,2.354326654118012,0.6949498555255573,0.1514266572164031,21698,Tcell_Act_filtered
Tcell_Act_filtered_176,13190.577471086071,509.5484493450839,20.877086820625202,9.665526006364537,1089.0570204591265,4665.416405077438,92.37335506658842,826.5017422302217,0.7334068441211132,0.2839437672693123,1.232359760023811,2.4998770796875203,0.600304653769628,0.28540810874018896,128637,Tcell_Act_filtered
Tcell_Act_filtered_177,15365.00683537357,468.090349590261,42.423560603657535,4.081123284337658,1748.5378470535688,4409.115256701658,89.78272544057435,870.7556848051821,0.687909296884942,0.30685771706095016,1.4198942423746008,2.7794934322369373,0.5420010823058058,0.28673284402532623,165233,Tcell_Act_filtered
Tcell_Act_filtered_178,504.8455145096056,479.76231086922394,15.91648011308177,1.0626682510931222,234.85637700086082,4008.2327479498394,68.24986123514087,1600.0565709193506,0.5284562347930363,0.3989963680126633,2.403311383762868,3.602233625408041,0.33214443926482506,0.32813174554687796,15310,Tcell_Act_filtered
Tcell_Act_filtered_179,755.7397610812774,488.35760618110737,9.68711135855182,1.2019027653226289,403.8179614520145,3899.179166994545,65.17482885028,1676.182052345939,0.5352556595807892,0.4171355872014638,2.480653476682494,3.445326669355421,0.32293120634003397,0.3363605998007405,21838,Tcell_Act_filtered
Tcell_Act_filtered_180,497.5537974791747,405.30937137979384,17.56044938134072,1.2179212941556208,369.463159091084,4469.716865060142,57.386858896900414,2137.2810716667536,0.4336810607978013,0.43800526456140526,3.2148373197105244,4.066498840942146,0.24596528839895934,0.31554751929083635,22237,Tcell_Act_filtered
Tcell_Act_filtered_181,1815.7539836167691,478.43211484844437,9.65170510717555,1.099451941749154,201.65003053954086,4312.880873763768,90.00447956261888,861.7052242067318,0.7124778904688948,0.2979323999748551,1.331056438313436,2.618588762015331,0.5720483815235847,0.2981586016238959,20242,Tcell_Act_filtered
Tcell_Act_filtered_182,661.3420946765578,390.02594412279586,13.643586691045607,1.0662108448425724,313.74635043496465,4302.299014758555,67.82380593187308,1648.8465198056256,0.4847583626520277,0.41085384188639823,2.69781502960701,3.867858502911955,0.29548967026816875,0.3225993735887105,19135,Tcell_Act_filtered
Tcell_Act_filtered_183,740.3442325196714,403.4449135637139,13.364404481007323,1.3631557687526399,358.820847618155,3900.1715930690093,67.35514490933775,1544.9462710047433,0.5376033606575844,0.41720135957653687,2.470209954046661,3.427534556805961,0.331929714829943,0.33802722885398995,20105,Tcell_Act_filtered
Tcell_Act_filtered_184,310.40845872602836,438.7502703295148,20.99994802210154,1.2995036338943187,192.4371181549743,5451.1869899672665,61.73037469105269,2356.991021782972,0.37709599281308126,0.4140750446459845,3.4952421358172323,4.708587952804072,0.21628770960532265,0.29106763153038373,15972,Tcell_Act_filtered
Tcell_Act_filtered_185,594.7737450907271,522.8279560522052,12.799691021360683,1.161019701799576,259.9033649646965,4242.148457931959,69.59046148459007,1653.8561565828663,0.515730850202925,0.3982450775177246,2.457974838000158,3.7056560127549183,0.3299713969695527,0.32314397357153885,16999,Tcell_Act_filtered
Tcell_Act_filtered_186,654.6175671160403,481.634328299642,11.732246407007063,1.235831957908392,247.04702455755913,4338.040400242554,72.60100631222419,1538.2507845262837,0.5243142463434691,0.398379317617941,2.418551014649967,3.6379517631607214,0.35156493400410516,0.3160982945746825,16536,Tcell_Act_filtered
Tcell_Act_filtered_187,492.7441434956717,403.6263170177323,13.268235879396265,1.1226323467875963,264.2948452069688,4093.4601073902463,65.08834430576707,1691.8083856020487,0.5007596448242342,0.4182605259703217,2.658689888309914,3.6971396435368042,0.29702157093357634,0.33010283823164976,15739,Tcell_Act_filtered
Tcell_Act_filtered_188,625.0329672547774,459.6840294919022,13.156663159916517,1.1924068337182046,265.98110664725755,4181.240854647861,70.14849546849004,1570.624733796052,0.5167354450338406,0.3987136709591806,2.4560827874818343,3.6949777827736545,0.32706740568399073,0.3249594629641254,16957,Tcell_Act_filtered
Tcell_Act_filtered_189,23053.39273169037,79.86365267213323,15.860176614412788,4.7896845756023945,310.93819472746895,2899.2527844870224,98.66917569475146,117.38476849786144,0.8880518230554079,0.1117735089272655,0.4006366743619753,1.5859304657768967,0.8324493963817665,0.10748032563402649,44612,Tcell_Act_filtered
Tcell_Act_filtered_190,746.0146116425732,353.7496533315995,13.023360208081499,1.139741543748933,298.344598649069,3963.847075085382,71.43276032719098,1385.0548362259017,0.5348774432531676,0.40591228672330454,2.4156168000216396,3.512950138021492,0.33532761324423505,0.3233170136186862,17505,Tcell_Act_filtered
Tcell_Act_filtered_191,12475.295889784087,78.96682100876598,7.5982726577614725,2.3512381689502133,144.3385229974317,4419.780355627793,98.8562384750921,128.61537608573298,0.8283962090864745,0.13294848641743057,0.5108523809700583,2.0644179039773203,0.7692567030852941,0.10592527657921778,25251,Tcell_Act_filtered
Tcell_Act_filtered_192,932.9469177533537,1.2515671704176805,23.416666861188233,2.216196608174523,412.08258778113276,4153.622831791712,69.3625614839297,1273.4317603277382,0.39843388611386377,0.4278250766044092,3.417905860587457,4.417317522179202,0.23619864953492448,0.29986879866977073,22751,Tcell_Act_filtered
Tcell_Act_filtered_193,1043.3726404110007,486.9061214801403,11.261949108439868,1.251242002295797,323.0944782826423,4048.9253178008375,76.3554882614721,1329.1281684828045,0.5858073650957133,0.3853987663830498,2.0941395546079935,3.236368197946571,0.3956503781383547,0.32476222770242197,20988,Tcell_Act_filtered
Tcell_Act_filtered_194,3091.004581774302,216.87217090035693,13.564194372086934,1.9024500170852399,570.7237449353437,2942.3660885764116,84.41381517104017,641.6726904114053,0.6843827672380205,0.33350671770847373,1.5511566105578634,2.7108875147662475,0.5040470677635078,0.3064615134405529,28131,Tcell_Act_filtered
Tcell_Act_filtered_195,8200.039997400105,1.240577353031697,96.20063340810195,33.4625204839896,4001.614247484772,2322.3405878148255,67.20433010825305,762.4608746413851,0.6015494022160129,0.3764422812204111,1.991944456242798,3.160449097514339,0.41523007106373583,0.3290776768907348,122357,Tcell_Act_filtered
Tcell_Act_filtered_196,8073.2215795773445,630.1127595236362,46.91046558543294,2.7775283073054537,2392.4700619705027,4308.07288792012,77.13987623643894,1470.8989968495014,0.5868155852424801,0.38350444433662123,2.0802660852527546,3.2381445860515288,0.39862919768881405,0.32953459872908675,167332,Tcell_Act_filtered
Tcell_Act_filtered_197,6229.144307919035,617.8431722395093,36.39876910517478,2.307714174922502,1740.699081720941,4315.46000928974,78.15892989837566,1425.442257709115,0.5961851170126392,0.3813117251477977,2.0358658471806033,3.1777854493735753,0.41039676459175517,0.3302159617655515,123978,Tcell_Act_filtered
Tcell_Act_filtered_198,6175.589669359489,605.7615771174068,30.85731470143055,2.5277175021582825,1451.9315985648855,4297.201500531842,80.96456833662832,1308.4431011333818,0.6202973040331164,0.3674361980510076,1.8855244673959897,3.0595821262130105,0.4366093428321671,0.32729451661189984,109076,Tcell_Act_filtered
Tcell_Act_filtered_199,1450.8267414928428,604.9182193672776,20.829688806297035,1.2698357427133844,531.0477215842295,4117.569714217873,73.20477500074747,1546.141090852102,0.5727859072583216,0.3912729550948537,2.1743909587298753,3.305264700998495,0.37456210627350156,0.3360338792062737,35589,Tcell_Act_filtered
Tcell_Act_filtered_200,3184.3253532234,441.70567824483726,26.514762252474622,1.435928987078336,801.8366921766476,4060.8633740646446,79.88449332856521,1169.717585997216,0.5912522578501089,0.36810185492269853,1.9817338198510663,3.279554715857913,0.41408511363725864,0.3122936085799398,53661,Tcell_Act_filtered
Tcell_Act_filtered_201,4116.860136050166,437.847511640748,18.961250220622205,1.1292668228779317,732.7715396965594,3746.997900233035,84.89016097116838,937.8548085789984,0.6736723283914758,0.3366270078727791,1.5905611681901783,2.780788569591578,0.49678630146572234,0.3100394827575247,51594,Tcell_Act_filtered
Tcell_Act_filtered_202,2074.2977948677117,531.9022280868612,18.27856127089459,1.282493220925864,668.3475333226438,4114.482710626898,75.63128099528527,1404.9311989947955,0.57892148438854,0.3859085866317543,2.121851090357166,3.2861443182713614,0.388009156600434,0.3306360067615468,43303,Tcell_Act_filtered
Tcell_Act_filtered_203,743.4087526269383,404.13676218041934,10.540545375716087,1.1141116739036165,259.62625563484886,3989.14179192247,74.11593279433296,1332.081873405395,0.5529134419546755,0.3927795187661992,2.261214765765123,3.4488768395924523,0.36294934033906445,0.319494412356546,15892,Tcell_Act_filtered
Tcell_Act_filtered_204,2170.4571208714215,508.7306617816956,21.977759395814587,1.216338773747933,756.8659367281089,3950.3763863431054,74.14477589812873,1398.5758766595193,0.5801898784153088,0.39091073297884277,2.144655664493482,3.2511063814018226,0.3814302249405866,0.33089443058024437,46576,Tcell_Act_filtered
Tcell_Act_filtered_205,2969.7527694202645,429.87647013274847,28.869627282258847,1.4199987710156527,881.0031903442431,3715.1727573366684,77.12129255788723,1181.5097962887257,0.6080055290985769,0.37630639986400466,1.970081546602562,3.112097454311586,0.414559862059629,0.32961999317591795,53044,Tcell_Act_filtered
Tcell_Act_filtered_206,980.746024889244,442.2828040999524,10.349957321661662,1.1203379456657208,291.3995803979433,4035.6020645222825,77.0938500131705,1265.3739033979246,0.5710566607119796,0.37831011396368897,2.1087198101817455,3.385442464905084,0.392235713378989,0.31943005155142634,18709,Tcell_Act_filtered
Tcell_Act_filtered_207,3934.916124666721,440.47348370779355,21.751983341090597,1.6322081457104152,706.9951966755856,3915.043321521686,84.7693084220501,969.6744993657016,0.6507883848415567,0.3343085359844424,1.6351507574214836,2.9658457649410335,0.48225019349759546,0.3085553859190873,51527,Tcell_Act_filtered
Tcell_Act_filtered_208,1658.2503571162392,479.2638021313769,19.745879385389816,1.2443547891489888,564.7801008562723,4038.9157097282978,74.59413572896463,1383.6241342967717,0.5724545513823044,0.3936851790840148,2.1890625944694286,3.2952583635992827,0.3817490416441989,0.3280030511184931,35628,Tcell_Act_filtered
Tcell_Act_filtered_209,11834.67227618352,1.4020655613439907,148.97621526466543,51.85280528615372,5769.087423493114,2296.8625830252104,67.2280948961199,753.6682080416372,0.6003349599870194,0.3744872312534248,1.9856079672611109,3.179009611399736,0.4168967869972285,0.32190363295054764,177005,Tcell_Act_filtered
Tcell_Act_filtered_210,2295.4137424322685,548.2570287498163,24.78270285968332,1.3853061695003601,752.087645861087,4191.1337445664885,75.3211713454783,1447.27633154168,0.5718416021787583,0.3875223794481339,2.1571044153805237,3.331871393586445,0.38513978317685665,0.32981004759490457,50261,Tcell_Act_filtered
Tcell_Act_filtered_211,1076.1582374985803,439.86145942047017,15.961833233726125,1.183168185747873,400.2727028351045,3851.3231997953176,72.88916860922464,1364.7370998143058,0.5685937493501145,0.39481774043543555,2.210266823456764,3.3185219865256568,0.3737120620547128,0.3329984357189125,23982,Tcell_Act_filtered
Tcell_Act_filtered_212,1148.9201733885443,484.9302536628751,13.819780759209122,1.095893511699565,381.0347224838783,3873.510079311428,75.09503557837881,1328.8548536388803,0.5897972512870918,0.38511939866828726,2.0784652978587954,3.2075257910986803,0.388550060366789,0.3278116804585805,23763,Tcell_Act_filtered
Tcell_Act_filtered_213,3152.9975993059966,519.5714883019283,25.723951417997853,1.3775903340262006,953.6295370557966,4032.6244456759478,76.77827800308525,1335.362879667715,0.5910550104957684,0.3821128379964045,2.057850653697683,3.212800482998122,0.40342094264717804,0.32672741031422886,61719,Tcell_Act_filtered
Tcell_Act_filtered_214,1000.2214382491112,532.4100418481311,14.633396628432187,1.2190695449846227,355.01708291309825,4170.84150144642,73.80408855198073,1485.5303251013736,0.5598402235458613,0.3897326215877484,2.215913419617733,3.412146762721257,0.37164170873099334,0.33178557874496295,23587,Tcell_Act_filtered
Tcell_Act_filtered_215,4021.7089721243337,485.30141074352065,28.22086735937159,1.4708831522579238,900.5171169024364,4101.958667805794,81.70508423190923,1146.9658095436057,0.6243708664321672,0.3609773054466823,1.8402947861461134,3.057342889447927,0.44251536151165544,0.3172505147080929,64248,Tcell_Act_filtered
Tcell_Act_filtered_216,4418.219560791434,575.5300290391294,26.25392864014625,2.0749010704242727,1014.8121593885814,4449.239603097721,81.32143871681727,1299.0832457621805,0.6052672863434228,0.3675606711871674,1.9330004784835062,3.1738854431383845,0.43177650999449924,0.3190928596957217,77942,Tcell_Act_filtered
Tcell_Act_filtered_217,1672.4717545852866,538.3458949499382,21.738583946672527,1.2066961968434595,607.0287858630057,4051.6291697568904,73.37009686588512,1473.9298278580893,0.5731842138716826,0.39227315231296617,2.1784344272546585,3.2970659680202856,0.3794146711390652,0.33814335438960785,38871,Tcell_Act_filtered
Tcell_Act_filtered_218,801.4343311955905,451.44592709980606,13.827043391820933,1.1626469396394281,308.0821070537454,4049.8303969529256,72.2327586655808,1450.6180269841832,0.5437045494420739,0.39641947130878197,2.320823633402032,3.4994706825425785,0.3500745569856791,0.3211770713271038,19308,Tcell_Act_filtered
Tcell_Act_filtered_219,2033.4502891034615,462.6534980646449,17.65584211048821,1.2322731881410398,543.689663589812,4044.236301401637,78.9033706523535,1218.2467468636964,0.5964232952353669,0.37559435823043313,2.004539366163135,3.203588401901876,0.4103986403765476,0.31728836224666784,36039,Tcell_Act_filtered
Tcell_Act_filtered_220,2029.2576242055184,535.05671304702,29.339747271582944,1.2256129346808589,733.2359439532792,4168.093274707322,73.45746059267819,1499.356874108115,0.5619627381818013,0.394163054107296,2.232639076688374,3.3722696118096187,0.36701893071014013,0.3337595264216342,48360,Tcell_Act_filtered
Tcell_Act_filtered_221,715.2871287221857,442.80678152623534,12.686891794373759,1.5127933589155,301.47516506187367,3991.0834839469885,70.34949398645765,1494.8887785546228,0.5433510832104547,0.4032792376077732,2.3625197812202727,3.4636621735785225,0.3450072610947399,0.33273701554296997,18149,Tcell_Act_filtered
Tcell_Act_filtered_222,1103.6130182784798,520.4518592348319,9.097378877820029,1.0203559643820266,358.0245262281574,4145.994504218809,75.50524563536678,1408.5196245086836,0.578369143527409,0.3903221132043235,2.1481676334138142,3.267864848445824,0.38461744425472477,0.3252648257852042,22994,Tcell_Act_filtered
Tcell_Act_filtered_223,2273.2775996058745,493.8888274544195,23.40865427812156,1.181786953587341,728.9133790900169,4235.611521415498,75.72061923233656,1402.3559275913037,0.5603419058629775,0.3897763583527959,2.214177932548741,3.4080621267725686,0.37471885182878156,0.3215228229866587,47953,Tcell_Act_filtered
Tcell_Act_filtered_224,7547.825214900133,535.9456322525209,49.17787685174017,1.6073386766081466,1822.5110604470758,4254.124712508669,80.5502064505199,1259.1237871623,0.6060564210694548,0.3678179504227045,1.931834823708414,3.166624836199037,0.42799629014718704,0.3194776914298526,131676,Tcell_Act_filtered
Tcell_Act_filtered_225,1223.366471749313,484.6549340592681,14.797502050946028,1.3097161401301305,454.8219986292493,3983.294038764884,72.89803817287272,1432.8547686855322,0.5751578008503863,0.4026227295891774,2.22823710364446,3.228549743266856,0.36873277774329594,0.3322324331805535,27702,Tcell_Act_filtered
Tcell_Act_filtered_226,5883.4182595584825,661.3501496660309,37.072751591995825,3.834236997515579,1831.8255196971609,4409.808970760858,76.25706235462734,1551.344390221047,0.5794238796604164,0.3919802169971898,2.1533661735135574,3.251437986646742,0.38729037057790655,0.3263946223560069,129884,Tcell_Act_filtered
Tcell_Act_filtered_227,3050.447738272646,466.96704543748535,22.368699250596826,1.4746562917108539,776.0631432023594,3899.6750739725762,79.718778614757,1163.162160213698,0.6124725562317257,0.36409651008632954,1.8922565183744577,3.134520441671606,0.427166978144804,0.3242580907878139,50703,Tcell_Act_filtered
Tcell_Act_filtered_228,3814.562146393249,481.0601567848988,29.51040832346079,1.2088055862120732,1007.4653702510994,3965.3660124534076,79.10701739520152,1209.035573107695,0.6119993506162885,0.37303218106765135,1.9401953773147518,3.0970682130331326,0.4228559469863412,0.3237040952665782,66326,Tcell_Act_filtered
Tcell_Act_filtered_229,3191.9046006919693,440.61050740666604,20.12382270200525,1.277752476216356,661.7673692541568,3845.0064719646653,82.82761546869781,1025.2264734086998,0.6479418039748409,0.35215408287095223,1.7300029933268903,2.9152258669817557,0.4699016532709601,0.31599911117825513,45327,Tcell_Act_filtered
Tcell_Act_filtered_230,1939.991133713366,546.572703152307,21.44798811187881,1.358646493562846,592.2978043433287,4072.24008310679,76.61018079564552,1371.2199290705619,0.5867001712471438,0.3794471557607386,2.0586627869260536,3.2591457566323094,0.39853595870148945,0.3264724333558088,40067,Tcell_Act_filtered
Tcell_Act_filtered_231,1112.7196552900364,384.20359212067365,12.782545103161414,1.2783198766105404,303.55175189870374,3956.9010707342472,78.5668375173057,1149.9456477270433,0.5775533574747834,0.3710261055920978,2.044854833129287,3.371852659223116,0.3928147308326878,0.3129792018554502,19470,Tcell_Act_filtered
Tcell_Act_filtered_232,884.1535950151571,353.10162318184126,13.314657029579049,1.2034976188264725,270.9135414513228,3844.3971369276687,76.54564545225594,1171.9624512852697,0.5634559159175091,0.38223855544047064,2.1593581261666177,3.423990147274593,0.3791021638603172,0.31076693623124935,16719,Tcell_Act_filtered
Tcell_Act_filtered_233,6244.034655712014,625.2288155630623,51.13702670600304,2.4879234275956255,2117.9538019107194,4231.99681220248,74.6716488231934,1538.7636798845658,0.5791770476416809,0.39491062518582487,2.170389117930632,3.238324267196988,0.3815082933436707,0.33341859329070234,142094,Tcell_Act_filtered
Tcell_Act_filtered_234,978.3835284117156,424.85845314771893,14.039816395781685,1.1588116692742632,367.01220579320585,3828.5351752838637,72.72087338599327,1353.3517357107119,0.5595490077180447,0.3911638120098047,2.2252082795721724,3.4067232464258854,0.3658647856052149,0.3278295985506131,21603,Tcell_Act_filtered
Tcell_Act_filtered_235,5835.191626511347,500.1069747476782,33.09834656158955,1.4973219246424188,1191.6268491674502,4142.421392685536,83.0417300049531,1117.7804878101017,0.6322979735259496,0.35415635038191967,1.7828851633463132,3.026350480414696,0.45951664165832046,0.3144522942103771,88240,Tcell_Act_filtered
Tcell_Act_filtered_236,2117.477163970396,439.87652835672395,17.701438913945683,1.3192474418115796,501.41358604119443,4234.584681073144,80.85397086384855,1166.4124569077244,0.5942615797824055,0.3658547684877854,1.9596621030049635,3.266986496193646,0.4180818906805391,0.3159139070554647,35183,Tcell_Act_filtered
Tcell_Act_filtered_237,820.4949413102777,482.4544126520888,13.88311204763939,1.0703866334195717,313.07802112938015,3981.853888829439,72.38130834952356,1448.9427635958984,0.5662327294319022,0.39651239247506004,2.2290095213293033,3.327432851903055,0.37066134690737196,0.3337412388551778,19670,Tcell_Act_filtered
Tcell_Act_filtered_238,3693.3891524146734,456.9052229277998,27.664468138651042,1.162584247098491,919.6199269824427,4122.774772166813,80.06464086338565,1187.709483048383,0.5948871253479976,0.37029982323729593,1.9813858724810984,3.2408376856628416,0.41605525302222546,0.31425976198645655,62294,Tcell_Act_filtered
Tcell_Act_filtered_239,3944.3265759233623,567.0646083985182,43.34886878294032,1.450406527920844,1344.599880471022,4367.7683899830645,74.57707359788711,1533.3147335530791,0.5565799688498396,0.3951171220536906,2.259687613445333,3.4081296424702328,0.36810925977994186,0.32516424666873756,91664,Tcell_Act_filtered
Tcell_Act_filtered_240,1126.4081253496913,474.35415093347075,14.332893760678957,1.2861718987807143,385.8177950370422,3984.0891306409485,74.48676220690795,1369.8011822135707,0.5691563821278169,0.38598239358366276,2.1586687882025957,3.3604182901021074,0.38073091998344644,0.32987564880559334,24218,Tcell_Act_filtered
Tcell_Act_filtered_241,1297.5093201845048,514.3250119305105,15.818537741100648,1.1879593693629642,481.9545145275327,4199.642548796408,72.91574545511766,1512.4657944024586,0.5530412939552378,0.39757858685015357,2.2883136596239,3.421688013345873,0.3617153253888676,0.3291715166144106,30755,Tcell_Act_filtered
Tcell_Act_filtered_242,8039.758429186542,609.8012573435406,50.74336762065723,2.33984188808018,2225.4279389667904,4318.934048200352,78.32062800271267,1413.9179529467542,0.5951160414109959,0.38015070211748603,2.033313140691107,3.19152830702758,0.40812248904708276,0.32727397524277707,159279,Tcell_Act_filtered
Tcell_Act_filtered_243,1802.1996725529073,432.3095270550931,12.643235210543986,1.1516960005023142,342.62412526030556,3766.1701324558007,84.02553507613851,964.8759200752654,0.6486163438265334,0.33519726322185905,1.6449878841443923,2.979149512246512,0.4786223800106514,0.3133348253018007,24242,Tcell_Act_filtered
Tcell_Act_filtered_244,5684.021992676007,549.4603292221848,40.98207178071322,1.6139498951768763,1553.6477547201239,4043.5811355942883,78.5338678201078,1299.5129200431359,0.6092323246485117,0.37311041010177903,1.9494161318837513,3.1177183023258452,0.41986093343692826,0.3305590750919984,105347,Tcell_Act_filtered
Tcell_Act_filtered_245,1052.5724153195767,516.5005793877903,12.836231789934036,1.2353127318573602,386.1827611007474,4075.552092906703,73.15854931889216,1471.8016361041912,0.5586705601005164,0.3918243961915814,2.232470938388713,3.4099082804787955,0.3675797113059613,0.3279828834761673,24321,Tcell_Act_filtered
