cell_id,NAD(P)H_amp1,Lifetime fit_NAD(P)H: t1,NAD(P)H_offset,NAD(P)H_amp2,Lifetime fit_NAD(P)H: t2,Lifetime fit_NAD(P)H: a1,Lifetime fit_NAD(P)H: tm,Lifetime fit free_NAD(P)H: G(1st),Lifetime fit free_NAD(P)H: S(1st),Lifetime fit free_NAD(P)H: Tau_phase,Lifetime fit free_NAD(P)H: Tau_m,Lifetime fit free_NAD(P)H: G(2nd),Lifetime fit free_NAD(P)H: S(2nd),Intensity texture_NAD(P)H: intensity_sum,image_name
Tcell_Act_filtered_165,711.7558941340424,400.0,15.732613987462507,323.4869962446587,3896.190610551851,68.75255080222533,1492.4703848895574,0.3938621564327274,0.35475594861383414,1.791907457056928,3.1824662439699605,0.23981864465238156,0.26142783039426115,19027,Tcell_Act_filtered
Tcell_Act_filtered_166,402.13940296049583,400.0,17.48643306820341,252.3276438400062,4612.746822599776,61.44532485270844,2024.210852231191,0.31555456513044244,0.33687779418146396,2.123870642614166,3.8233870863225077,0.18125119121218408,0.2553932197557734,16880,Tcell_Act_filtered
Tcell_Act_filtered_167,867.0008745703759,400.0,14.855120594459148,359.5477583264264,4091.7059929075554,70.68622077566839,1482.1785443723406,0.38563570716638707,0.34619182657702624,1.785951723149601,3.2831805519766655,0.23454680034820652,0.2636366649381729,21631,Tcell_Act_filtered
Tcell_Act_filtered_168,720.3198358482919,400.0,15.080625659358304,346.9046036845588,4130.085085714975,67.49469082282194,1612.4756896834597,0.36745962337419386,0.34628516087579425,1.8747976501023569,3.401001255815497,0.21582271433499522,0.25275812724483515,20620,Tcell_Act_filtered
Tcell_Act_filtered_169,958.486821366154,400.0,16.266668887876534,381.55860532081334,4011.7205881685863,71.52644248306181,1428.3853390232803,0.3991887352858588,0.34851048038970256,1.7368715838647166,3.183789808930979,0.24797394505316728,0.2615236965746162,22941,Tcell_Act_filtered
Tcell_Act_filtered_170,857.4432193938908,400.0,18.236145572558815,352.9306464765986,4078.869779800067,70.84118746873519,1472.7147423612562,0.38406188165324,0.34498899741391376,1.7870396306445797,3.300337388256759,0.24523603337625755,0.2550612236904288,21950,Tcell_Act_filtered
Tcell_Act_filtered_171,1034.6247937693488,400.0,21.301983188171114,528.8824203391371,4246.172333715626,66.17333034560339,1701.032009664782,0.3513035083483907,0.34760037148685907,1.9684658716761634,3.499560422944972,0.21232582281431775,0.25454840008125873,31387,Tcell_Act_filtered
Tcell_Act_filtered_172,764.2707972098615,400.0,16.960765087614682,354.696204292422,3835.6840389374424,68.3014598449981,1489.0616846815763,0.3969509186149941,0.35660048074718087,1.7872086496828015,3.153147888438004,0.24334193231374998,0.2616824205278946,20527,Tcell_Act_filtered
Tcell_Act_filtered_173,430.1250060403406,400.0,12.313231187444096,241.69264392814975,4817.08044826114,64.02407052873862,1989.0857467553035,0.3088806879148922,0.33247189034694996,2.141382856638951,3.906429823685986,0.17775020105526038,0.24382430546645115,15932,Tcell_Act_filtered
Tcell_Act_filtered_174,713.0251967185957,400.0,11.17169475800539,232.2026024387881,4301.585318125175,75.43421779958405,1358.4549516140366,0.40388608494794637,0.32507071539336513,1.6012129761768303,3.2812490471105655,0.2716921755518581,0.2555762187765385,15434,Tcell_Act_filtered
Tcell_Act_filtered_175,3212.052848273919,400.0,8.914292519368594,97.14626936017446,5718.900996663908,97.0643570874143,556.1439401360153,0.722095335371215,0.1621055891660776,0.4466152970878495,1.8078906543635567,0.6581167819345413,0.1293306292276506,21698,Tcell_Act_filtered
Tcell_Act_filtered_176,14994.730052822535,400.0,29.342004326526894,1376.5788009253138,3979.8645936259413,91.59151651695718,701.012323070335,0.6430515608285504,0.28114575303791534,0.8697929344037376,2.019270259291838,0.5311550175182403,0.29173201733574233,128637,Tcell_Act_filtered
Tcell_Act_filtered_177,16693.06027833874,400.0,49.27910377844347,1958.5785493914145,4070.856091967551,89.49916107918884,785.4706852322961,0.5884991291210461,0.29016146556597916,0.9808984681206651,2.288065096615934,0.47296422239987024,0.27446868102075916,165233,Tcell_Act_filtered
Tcell_Act_filtered_178,539.8964639211591,400.0,16.56922488468826,248.25970233393366,3827.5244331754293,68.50120408071736,1479.6289262894775,0.392927005218112,0.3538412755866259,1.7915410283486553,3.193401330829215,0.23530436433430477,0.26676565343660624,15310,Tcell_Act_filtered
Tcell_Act_filtered_179,818.0568914355073,400.0,10.35481648387071,424.53436365800906,3760.7514821805257,65.83475363134927,1548.2090237250575,0.38662606095352675,0.3651603914187455,1.8789822772271183,3.1680149293436397,0.23207917432938543,0.2800210244438665,21838,Tcell_Act_filtered
Tcell_Act_filtered_180,517.3689890475196,400.0,17.713595284463146,367.2733790742229,4470.9348546034735,58.483406141397964,2090.1134898339947,0.29819061140873077,0.3468897550048917,2.314342617803349,3.867379796677003,0.1640511874530337,0.24298989279745148,22237,Tcell_Act_filtered
Tcell_Act_filtered_181,1958.2743088745847,400.0,11.4705799348358,242.036841399583,3732.2109236290553,88.99988115910679,766.5471616284216,0.6175883681563665,0.2916413707471475,0.9394640540079068,2.1276375015657,0.4782806921126807,0.29715613201337177,20242,Tcell_Act_filtered
Tcell_Act_filtered_182,673.5769273408788,400.0,13.615230273322787,308.5751624364485,4339.711722941424,68.58173335390363,1637.7891342012542,0.35707843416731017,0.3470366934476887,1.9334899531690504,3.4648441374055765,0.21090570586709956,0.2473259081797213,19135,Tcell_Act_filtered
Tcell_Act_filtered_183,762.9915141884626,400.0,13.429224893835023,355.66002366742106,3910.2636232893005,68.20636171035767,1516.0405194014936,0.39087986859737445,0.3598876894206771,1.8316978351544577,3.1720462551543798,0.232226801702616,0.26296399350414407,20105,Tcell_Act_filtered
Tcell_Act_filtered_184,328.0669888790977,400.0,21.397927647548443,194.37821562531417,5365.964526369878,62.79452582789039,2247.61064925467,0.27253016506289024,0.3244720997820205,2.3686065432334016,4.2526180034257814,0.15955434850493028,0.21709323443203557,15972,Tcell_Act_filtered
Tcell_Act_filtered_185,650.6222941210832,400.0,13.804709171560958,284.1689224182439,3960.2340690233996,69.60081380842877,1482.2821834981762,0.3892329615681477,0.34543368016057435,1.7655711083179495,3.2643728433458885,0.24064520514454282,0.2672944915388607,16999,Tcell_Act_filtered
Tcell_Act_filtered_186,707.2402440770652,400.0,12.394085821321177,261.78974011856417,4143.354644242951,72.98435090882455,1411.291554926895,0.39972384687375145,0.33292543671938307,1.6569792292018641,3.2660947162977814,0.2555264401706716,0.26834848802665506,16536,Tcell_Act_filtered
Tcell_Act_filtered_187,508.05732720631227,400.0,13.361080637708245,262.27709098185056,4098.7232217444025,65.95282713724127,1659.310689022316,0.35785950229652325,0.35829710830794775,1.991869557633376,3.3876223948218493,0.20809656222647238,0.24487267867503085,15739,Tcell_Act_filtered
Tcell_Act_filtered_188,666.8513074580295,400.0,13.644535714618655,275.74466613557405,4056.588282681078,70.7462503702079,1469.6891812078375,0.3898650953557612,0.3472744454737954,1.7721015956883694,3.2498257328016282,0.23978345719665276,0.26412529125616,16957,Tcell_Act_filtered
Tcell_Act_filtered_189,8084.976009554316,400.0,11.014782327678496,93.48407736500378,6604.354019215592,98.85694768487625,470.9190122551177,0.8508559374686908,0.10558726662203279,0.24687985754164138,1.1942435308984425,0.8078257617882326,0.09162716469461103,44612,Tcell_Act_filtered
Tcell_Act_filtered_190,733.2957189805555,400.0,12.681814147930126,284.25548147557794,4091.6629916634442,72.06474904180193,1431.2753212521056,0.39348492777948463,0.34951696544746147,1.767137341808717,3.2141603810987904,0.2522162477887908,0.2571038742163366,17505,Tcell_Act_filtered
Tcell_Act_filtered_191,4243.680726977646,400.0,7.316895094755527,70.64583904031895,6929.910294898011,98.3625291697489,506.92537632051983,0.7886908957435823,0.11212482469006992,0.2828297529019947,1.509591403589374,0.7518401680365469,0.0779653386823696,25251,Tcell_Act_filtered
Tcell_Act_filtered_192,537.5425568759097,400.0,18.924213822824054,335.85832671495587,4990.57736483167,61.54591402127723,2165.264566792157,0.28442615828716894,0.32780963489964726,2.2928852650901708,4.129725859563608,0.1614046448129498,0.23296295403399078,22751,Tcell_Act_filtered
Tcell_Act_filtered_193,1127.5310147925443,400.0,12.241182698213837,350.61092207789227,3811.8853647769047,76.28029397364806,1209.2891784812077,0.4507144775317614,0.3424418472169791,1.5115254618779461,2.8973478869324114,0.3111236400729399,0.27780776945980035,20988,Tcell_Act_filtered
Tcell_Act_filtered_194,2420.1203662522353,400.0,10.823819448724237,416.0153090882726,3580.7307676025102,85.33161467889488,866.5618450188808,0.5588497466078384,0.31534005618658745,1.1225720554050325,2.3778922185330145,0.40907168131452093,0.2625529073478265,28131,Tcell_Act_filtered
Tcell_Act_filtered_195,7200.338116135163,400.0,50.4786979582117,2160.4836728430437,3661.284681156378,76.91993586089973,1152.706596169544,0.4733132041225165,0.34213870689892545,1.43808227701424,2.7651215267156446,0.32552035087721004,0.2895886763362554,122357,Tcell_Act_filtered
Tcell_Act_filtered_196,9149.534053527397,400.0,64.34084136408558,3065.7989603561236,3660.929253708974,74.90204354746905,1218.4266040437212,0.45648064991310566,0.3454734459275677,1.505644506421838,2.8493603399150498,0.31223601805666457,0.2889551116937183,167332,Tcell_Act_filtered
Tcell_Act_filtered_197,7052.490164460022,400.0,49.625889326720966,2226.3186897440064,3662.730678717114,76.00641715196764,1182.8459885061598,0.46688194869035554,0.3429943873317786,1.4615378777696464,2.799050291332514,0.3218627052850771,0.2876371479061401,123978,Tcell_Act_filtered
Tcell_Act_filtered_198,6993.510308636468,400.0,43.153958152075674,1902.136843883198,3587.744287953554,78.61721793512882,1081.6284138784874,0.49402148717139405,0.33884731088714454,1.3645465298955521,2.65907234245737,0.35284524048378524,0.2903531482795352,109076,Tcell_Act_filtered
Tcell_Act_filtered_199,1599.9063612651426,400.0,24.707492098929862,651.1158514883863,3564.5463567902975,71.07465897940124,1315.3558254565273,0.43722116059856125,0.3552860962671628,1.616617158788998,2.917556622524483,0.280376940932836,0.2869029098291034,35589,Tcell_Act_filtered
Tcell_Act_filtered_200,3353.657104619914,400.0,27.827669030089375,831.6263273461303,3944.296858387071,80.1297488959912,1104.2606856330065,0.4685663269279411,0.32770480375695127,1.3913675715567142,2.854422321249479,0.32871831568189847,0.26723490111659143,53661,Tcell_Act_filtered
Tcell_Act_filtered_201,4322.1529420232955,400.0,20.066360130910343,767.5306284250885,3623.90653661979,84.91987531638492,886.1691254054814,0.5516340681563137,0.3198353979557029,1.1534681118078933,2.4033935107265743,0.4131785263820525,0.2783764719809275,51594,Tcell_Act_filtered
Tcell_Act_filtered_202,2286.6535840133447,400.0,21.197347965296043,759.183050893401,3759.4724493831154,75.07472849355085,1237.3576291930992,0.44779356430898576,0.3463094188848707,1.5385676639821386,2.8970862389360694,0.2931996727926108,0.2791063438018622,43303,Tcell_Act_filtered
Tcell_Act_filtered_203,761.8103563876933,400.0,10.627103064042576,257.52925980906963,3994.9881345141184,74.73567634210747,1308.2494377664796,0.41831217923151154,0.3419326863473382,1.6261861337878667,3.098540658588068,0.26586597058536315,0.2618282097439982,15892,Tcell_Act_filtered
Tcell_Act_filtered_204,2366.149332861001,400.0,24.363071141453307,834.7307104212789,3687.3616254538265,73.92183714684538,1257.2835182579593,0.44101855836618703,0.351023237303162,1.5834674725448288,2.9153756044601282,0.29157052448287973,0.2753285021728505,46576,Tcell_Act_filtered
Tcell_Act_filtered_205,3098.3900764082437,400.0,29.73198280403766,899.4797605590397,3650.268726146508,77.50102436448081,1131.2771687846025,0.4745549450829401,0.3441114733077889,1.4425895915487068,2.749624022083724,0.3170821208903659,0.27808551693533856,53044,Tcell_Act_filtered
Tcell_Act_filtered_206,1033.3324950206954,400.0,10.786394258888166,300.92640035910335,3931.3167118553533,77.4461761955543,1196.446949168802,0.4475687194959413,0.3335539389295263,1.4826426606676568,2.957169092051011,0.2967496016727223,0.26459797609558094,18709,Tcell_Act_filtered
Tcell_Act_filtered_207,4133.62204815718,400.0,23.236460455933194,744.5030884027416,3762.5321941889174,84.737925584915,913.1921657083026,0.538452424633553,0.3165390854834364,1.1695267267754081,2.487401693679832,0.39590966026954133,0.27722204114405735,51527,Tcell_Act_filtered
Tcell_Act_filtered_208,1784.8646779876142,400.0,21.208072067346873,603.6571980378225,3841.8997157063163,74.72674610615985,1269.8800539218198,0.43730640342328597,0.3442182091742122,1.5659509288984808,2.9699904338221543,0.29012980149119816,0.27088244263241534,35628,Tcell_Act_filtered
Tcell_Act_filtered_209,10694.223365203243,400.0,78.87852679300255,3006.12130316571,3729.5510937293584,78.05806075736055,1130.5680780387336,0.4724361619765686,0.3371660520099224,1.4198120333245063,2.7912043456932962,0.3333749098464147,0.2827577139256404,177005,Tcell_Act_filtered
Tcell_Act_filtered_210,2541.5511903861275,400.0,28.65841603033603,868.0182175568668,3782.9553890816173,74.54170560262784,1261.2427422841654,0.4431109506487901,0.34416643164372157,1.5452052347779963,2.935104897880539,0.28900301073624385,0.28075342389988733,50261,Tcell_Act_filtered
Tcell_Act_filtered_211,1131.8166301950491,400.0,16.446722125196267,410.4540157140354,3770.9478168758146,73.38638216302851,1297.1311694670624,0.4328501896118478,0.34862694997511806,1.602335626598286,2.975716817609486,0.27834999483929085,0.26430484486697275,23982,Tcell_Act_filtered
Tcell_Act_filtered_212,1236.207279197733,400.0,14.890137299938822,412.6174260258223,3654.495017444128,74.97505800837223,1214.435490235809,0.4498452610107689,0.3504695937638816,1.5499487569792068,2.865844423013776,0.3033725724940524,0.27905650501661844,23763,Tcell_Act_filtered
Tcell_Act_filtered_213,3460.1763860332326,400.0,29.368601237145242,1076.3400682316574,3708.7453063702287,76.27386389793067,1185.0374146602312,0.4597011035885284,0.3416489149377032,1.4785453305923617,2.8472755802583483,0.31109187061484406,0.28165102129774805,61719,Tcell_Act_filtered
Tcell_Act_filtered_214,1098.3227407702402,400.0,16.303671777517792,400.2196074965601,3816.210423938294,73.29273957726652,1312.3762145097678,0.4309814810811349,0.3466078101242939,1.599962780220754,2.996883261895596,0.27648390813799756,0.27317920941568963,23587,Tcell_Act_filtered
Tcell_Act_filtered_215,4350.297708157927,400.0,31.83492151570544,1001.1342354821585,3794.2109775322638,81.29221774609398,1034.981598914911,0.49890338496250236,0.33046914352448087,1.317785149303488,2.66347134496312,0.3604541022357662,0.28038029886301574,64248,Tcell_Act_filtered
Tcell_Act_filtered_216,5013.28569328545,400.0,33.7356668239086,1258.9318690381858,3833.769190384643,79.92844067462806,1089.211020144397,0.4842996452325046,0.32951034004922525,1.3535834667385613,2.7526250285334233,0.3479558684463622,0.2820515462702392,77942,Tcell_Act_filtered
Tcell_Act_filtered_217,1833.9147294596019,400.0,24.589497876648103,690.1260107791701,3691.467951285128,72.65788940023667,1299.956807596144,0.4400293061124876,0.3519507191662456,1.5912206272954477,2.916852841362912,0.27702059540813506,0.2825542925611353,38871,Tcell_Act_filtered
Tcell_Act_filtered_218,848.9979621970265,400.0,14.360382951217332,318.82596200779636,3934.909958335078,72.6991410777197,1365.0607807546974,0.40833268699563313,0.3464962272223921,1.6881635086234847,3.137265793166546,0.2670150443426655,0.2719423187554482,19308,Tcell_Act_filtered
Tcell_Act_filtered_219,2172.6819484192565,400.0,18.889072732397594,577.3581065257471,3866.834810524374,79.00546555721736,1127.8458283699179,0.4656006036703853,0.33497766713758775,1.4313059070924496,2.841184242360887,0.3300784854556596,0.2734846521731919,36039,Tcell_Act_filtered
Tcell_Act_filtered_220,2230.8518417107994,400.0,32.86753963988032,827.414895524248,3809.1282642785504,72.94497286811854,1322.340576861201,0.42863663163689925,0.3506832523641834,1.6276307527707374,2.991063129401428,0.27881910006969896,0.2726784607577274,48360,Tcell_Act_filtered
Tcell_Act_filtered_221,754.2042532103749,400.0,13.089710382052644,308.88491499091134,3906.48352289323,70.94459014068077,1418.8231592261243,0.40667943264606493,0.35321236533862704,1.727881022254313,3.1117533810629228,0.25725171982343276,0.271948189358549,18149,Tcell_Act_filtered
Tcell_Act_filtered_222,1212.5023935566346,400.0,10.495796740783714,400.5581822439918,3826.4984540105024,75.16781525423008,1250.8744264108386,0.4402848123274221,0.34596022389502457,1.5632290225674745,2.9436901885611646,0.2959382504153074,0.27628992472601954,22994,Tcell_Act_filtered
Tcell_Act_filtered_223,2476.007886669831,400.0,25.643020331811428,789.7220276750696,3991.8215416967555,75.81790140678287,1268.5778265055214,0.4309346426881268,0.33906324499189694,1.5653067227497448,3.0340845044192024,0.2898636493575472,0.2655285821289763,47953,Tcell_Act_filtered
Tcell_Act_filtered_224,8388.018930514669,400.0,59.42205638120868,2144.121337088087,3795.575844325855,79.64211183472858,1091.2675329548283,0.4825985470537589,0.33159117044765524,1.3669325722320491,2.7542693484883176,0.34375707945348444,0.28036502322262313,131676,Tcell_Act_filtered
Tcell_Act_filtered_225,1320.6490170826344,400.0,15.90355949004918,486.5004173622251,3790.0778000855894,73.07912626983868,1312.6385639152725,0.4272824667170988,0.35514462429735044,1.6535613695933875,2.977125432172338,0.28579865599431503,0.2662235480723684,27702,Tcell_Act_filtered
Tcell_Act_filtered_226,6671.316590788579,400.0,52.30310115134085,2405.9305210767548,3682.7898922834324,73.49493198293742,1270.105693806979,0.44213711419753976,0.34767374634041714,1.5643901387294756,2.924494596178102,0.30829461400581354,0.28641250742217916,129884,Tcell_Act_filtered
Tcell_Act_filtered_227,3261.576336695202,400.0,24.295472656588046,834.2953829962325,3700.9011223274074,79.63082244531124,1072.366410511584,0.4885252151245376,0.33609705412370877,1.368698735150656,2.701531026796453,0.3386946299790348,0.27758625200531295,50703,Tcell_Act_filtered
Tcell_Act_filtered_228,4113.247666753687,400.0,32.55509971988868,1099.4194860306511,3723.443030250496,78.90869580185266,1100.9574793622585,0.47984374480803405,0.338765713768524,1.4045259128543093,2.741129141006736,0.33459444948107375,0.27457878650399814,66326,Tcell_Act_filtered
Tcell_Act_filtered_229,3355.6235051391463,400.0,21.259041265042633,692.2340678219853,3716.164956814914,82.89875433251484,967.1055160039714,0.5233827512405528,0.3252662547457011,1.236373670632607,2.5426422157140127,0.37686234343984065,0.27853781180696985,45327,Tcell_Act_filtered
Tcell_Act_filtered_230,2140.5558608217184,400.0,24.59252332809303,692.8934030517577,3647.430461116647,75.54593929433784,1194.1286163356297,0.45686298051914837,0.34298318572664666,1.4935405070403134,2.8582116344378306,0.30694648427192356,0.27840187912627257,40067,Tcell_Act_filtered
Tcell_Act_filtered_231,1117.3123849549252,400.0,12.632914632160208,294.12082628875197,4031.975998239713,79.16154842143831,1156.847559738165,0.4515595338203533,0.33329205906010034,1.4683855261539593,2.9338007175508323,0.30796107836860054,0.25722177043678035,19470,Tcell_Act_filtered
Tcell_Act_filtered_232,862.0902816189404,400.0,12.960539872874932,255.06221153830307,3997.410165602595,77.1685411704665,1221.3412208890093,0.4322463007155291,0.33384237085596224,1.5365274221922107,3.0513507161086753,0.2875447220658512,0.2610350508938536,16719,Tcell_Act_filtered
Tcell_Act_filtered_233,7003.143871547329,400.0,65.90735872707975,2650.778036587631,3639.8931439214734,72.5419569185252,1289.6112552517066,0.440525405429196,0.3523881335022492,1.591404055322523,2.911846591120969,0.298081793626397,0.28183921171191834,142094,Tcell_Act_filtered
Tcell_Act_filtered_234,1018.9186848523603,400.0,14.337685915688514,370.9725340344495,3785.4232959951355,73.3092396733344,1303.5952179771646,0.42676994375674615,0.34702912227630833,1.6177158506327907,3.020480010701151,0.27525653977735537,0.27525483806337414,21603,Tcell_Act_filtered
Tcell_Act_filtered_235,6395.745056983965,400.0,38.348360121731595,1358.924242507579,3777.6955068666516,82.47605165320614,991.9056159352889,0.5123846132250041,0.32390180977042815,1.257614221105058,2.610225927318161,0.3721476199781474,0.2818495058558436,88240,Tcell_Act_filtered
Tcell_Act_filtered_236,2224.9395764395726,400.0,18.755887213117717,520.2025845266759,4101.187170667249,81.05006757305522,1101.3724678361934,0.4746746744512294,0.3270509939585944,1.3707225478114267,2.820179834162161,0.3332509551106726,0.2634835582740844,35183,Tcell_Act_filtered
Tcell_Act_filtered_237,880.4915886489531,400.0,14.796201593503255,335.0158998367467,3776.251792141561,72.43818709384378,1330.5562021908027,0.4283433016706919,0.3518104961183124,1.6339808300506622,2.987265924413594,0.2635151661842024,0.27340504085274,19670,Tcell_Act_filtered
Tcell_Act_filtered_238,3936.256140673283,400.0,29.67649231688796,971.0994836167588,3955.7866522315185,80.21134888186853,1103.642215115182,0.4705907955977731,0.32884550130177004,1.390204279793309,2.8373205269324435,0.332462494562667,0.267028783109282,62294,Tcell_Act_filtered
Tcell_Act_filtered_239,4407.394971606235,400.0,51.08325055991347,1565.0507892632854,3913.5805248343304,73.7954792403936,1320.716938035699,0.4242717382791566,0.3440854839861347,1.6134384134528537,3.0505219044642344,0.28059705737359864,0.2715646246812682,91664,Tcell_Act_filtered
Tcell_Act_filtered_240,1207.564505010475,400.0,15.279916167676433,410.90873733303016,3798.8160507725743,74.61133575875215,1262.913995308289,0.4405793576108284,0.3443763963077729,1.5550321641762421,2.949402531330748,0.2882255241900275,0.2735768533803533,24218,Tcell_Act_filtered
Tcell_Act_filtered_241,1419.7108098014464,400.0,17.59050223970604,529.1318740674992,3917.237867892106,72.84891805545645,1354.968135695902,0.41943865785256434,0.3473521949074883,1.6475239519046234,3.063826300416907,0.2725245430802406,0.2705005991225193,30755,Tcell_Act_filtered
Tcell_Act_filtered_242,9085.712558979416,400.0,67.77949452946297,2825.8667279655365,3675.5989385398743,76.27630509866415,1177.0930983705953,0.46512212827327765,0.34260314075380693,1.4653942495759948,2.8110709318367886,0.32263643257263874,0.2871715817990637,159279,Tcell_Act_filtered
Tcell_Act_filtered_243,1881.336450178583,400.0,13.163425571505183,355.2254104858921,3660.786732743945,84.11734471854243,917.8995162252241,0.5374628973098778,0.31846410956913956,1.1788054926437244,2.486577303752576,0.38963636528558204,0.2737195709543129,24242,Tcell_Act_filtered
Tcell_Act_filtered_244,6301.43591827227,400.0,49.46470598315989,1849.966843692985,3589.163164198748,77.30492655417545,1123.782922422088,0.47996811594901956,0.3435945169574007,1.4241770436385297,2.720546674377316,0.32671048492777693,0.28300972005491326,105347,Tcell_Act_filtered
Tcell_Act_filtered_245,1150.0637481739923,400.0,14.238611997563488,426.7344340267985,3790.5983506718526,72.93664852966847,1317.6095485895873,0.4269544088149987,0.3468239290693363,1.6160608004710766,3.0203718847043626,0.2749253255556406,0.27783905472346243,24321,Tcell_Act_filtered
Tcell_Act_filtered_246,4601.87461011644,400.0,78.48757039635723,1549.7594084357881,3792.43470738204,74.80735356228946,1254.644081460938,0.4440118582811649,0.34274949751196515,1.5357212806901337,2.9362898255044465,0.29101581557803236,0.2765014515297797,95631,Tcell_Act_filtered
Tcell_Act_filtered_247,701.8105946641078,400.0,11.336282198903813,289.1823904738515,3755.467458222593,70.81892659072724,1379.1614222081942,0.4210369577261409,0.35264650481216,1.6662858620549328,3.0271499637486956,0.2561253673970962,0.278369393954096,16371,Tcell_Act_filtered
Tcell_Act_filtered_248,3115.605865825071,400.0,21.351471012898138,556.7011082261904,3989.55112487742,84.84056174606663,944.1557863691638,0.5196923500254116,0.31351585077910304,1.200171538668874,2.605056938791807,0.3825621473300259,0.26841795886655906,40641,Tcell_Act_filtered
Tcell_Act_filtered_249,2460.6060262932256,400.0,26.971032147105056,861.0647451302652,3615.0695281917247,74.07736032908346,1233.4308889625772,0.45382731889461503,0.3515418543468989,1.5410493565943837,2.837668225475577,0.2978116355973448,0.28442422563042835,47903,Tcell_Act_filtered
Tcell_Act_filtered_250,972.2645893711401,400.0,12.983166275015723,288.9140711999065,3832.5200848408635,77.09174122331805,1186.3305835969272,0.46606042055395713,0.33601855346666326,1.4343369281187537,2.8339485572612255,0.3067188204295785,0.2841613851962749,18126,Tcell_Act_filtered
Tcell_Act_filtered_251,7583.072036182856,400.0,54.04522252711041,2018.0431180911621,3663.7902808034346,78.98115910845196,1086.0108861558824,0.4865624873721037,0.3369266249138407,1.3776117972000974,2.7095813207819313,0.3439761181983178,0.2824718610612323,119594,Tcell_Act_filtered
Tcell_Act_filtered_252,2477.0179922315715,400.0,29.915905205291082,878.8018213753653,3875.6939828792574,73.81260406735596,1310.1937447036757,0.4254463417901512,0.3443813587710683,1.6103674592222041,3.0417890386130395,0.2805365958413458,0.27642496800202043,51410,Tcell_Act_filtered
Tcell_Act_filtered_253,3433.96766841373,400.0,24.36695202895356,932.3344093448247,3527.2941238537906,78.64704748455152,1067.7696292849107,0.4979160215344979,0.34163391036291413,1.3650074312356728,2.626113316618742,0.34327052128452745,0.28618697227090745,53589,Tcell_Act_filtered
Tcell_Act_filtered_254,693.114757942393,400.0,12.47051394787091,246.11041318150941,3972.0943219132,73.7964419238246,1336.0158101782888,0.4152905029636322,0.34491490461506447,1.652304580282093,3.102071295719027,0.26348392407345833,0.25690837167620917,15439,Tcell_Act_filtered
Tcell_Act_filtered_255,1180.5073438977622,400.0,15.604694403537067,466.18042545669454,3866.6564731851918,71.68981065308762,1381.4170115657225,0.41115644141260277,0.3503952914122724,1.6954356373692616,3.0991146181283633,0.26086912076047547,0.27775444055438747,26575,Tcell_Act_filtered
Tcell_Act_filtered_256,2207.6528865120513,400.0,24.5283819002573,767.135741393419,3492.2976473152994,74.21209244256274,1197.438858690477,0.46281733281752835,0.35511637915324323,1.5264804034850588,2.7699066456090717,0.3092587732527128,0.2888575713127889,41936,Tcell_Act_filtered
Tcell_Act_filtered_257,1503.2309316645703,400.0,20.06376516533459,510.47608435336997,3751.507235968154,74.6499326717933,1249.6093408276465,0.438903227208596,0.3452383530565878,1.5648777175585318,2.9554495816515063,0.28755210505305345,0.27490955774092507,30085,Tcell_Act_filtered
Tcell_Act_filtered_258,1164.8235526774376,400.0,10.007662820110674,304.9664549191593,3993.7803677609604,79.25101862558985,1145.67281914393,0.4618908831753133,0.3339692163326161,1.438458019956413,2.867876889298994,0.32055028576250644,0.2702025259582638,19488,Tcell_Act_filtered
Tcell_Act_filtered_259,3172.8313772130673,400.0,18.33010691687509,564.0176896767767,3948.939819583643,84.90659698636945,935.6557896809721,0.527201077065844,0.31601684676038083,1.1925156607738452,2.5530371200809667,0.38635607909001096,0.26831907844981806,40371,Tcell_Act_filtered
Tcell_Act_filtered_260,2484.9321093845238,400.0,18.685938288243165,597.3039101648689,3839.08824871128,80.62108461596034,1066.4580017002104,0.48852153780049595,0.33082396726737934,1.3472351168214287,2.722517863981181,0.3411201033281839,0.27630482777490084,38027,Tcell_Act_filtered
Tcell_Act_filtered_261,911.724672055258,400.0,11.184211973769287,295.50769175843146,3808.9383089097346,75.5218878638316,1234.4437419077278,0.4420043293187174,0.3474300380094376,1.5637631879374418,2.9264347848913235,0.2899230962493913,0.2749784899354579,17680,Tcell_Act_filtered
Tcell_Act_filtered_262,2719.427990328064,400.0,28.469878644854507,946.4325761134066,3727.521698554715,74.18252661387695,1259.0820289418334,0.44271099766413985,0.3475187895417143,1.5616658910864687,2.9217918623008527,0.28882371705507714,0.2809091093981648,53509,Tcell_Act_filtered
Tcell_Act_filtered_263,6110.211831268572,400.0,44.52287052458814,1867.663924889722,3682.912085268215,76.58945837244919,1168.5475003176123,0.4686495919552801,0.3440078638789773,1.460327527716261,2.7843650061608662,0.3206038307269311,0.2841408017953953,105823,Tcell_Act_filtered
Tcell_Act_filtered_264,1041.3340294536092,400.0,15.350077913089955,398.6659936990677,3862.6906696692145,72.31486199380437,1358.650690625582,0.4195519679738483,0.34972786240090836,1.6583439682952532,3.0510166323881998,0.26320018730328054,0.27121596074913923,23256,Tcell_Act_filtered
Tcell_Act_filtered_265,1286.4659390181841,400.0,20.231665096182017,502.58094159618895,3764.477894036325,71.9078942512899,1345.1526878846587,0.4257012367354104,0.35342602745378393,1.6516718308702858,2.995123406274198,0.26439458997818194,0.2692608685832054,28903,Tcell_Act_filtered
