cell_id,standard_amp1,Lifetime fit_standard: t1,standard_offset,standard_reduced_chi_square,standard_amp2,Lifetime fit_standard: t2,Lifetime fit_standard: a1,Lifetime fit_standard: tm,Lifetime fit free_standard: G(1st),Lifetime fit free_standard: S(1st),Lifetime fit free_standard: Tau_phase,Lifetime fit free_standard: Tau_m,Lifetime fit free_standard: G(2nd),Lifetime fit free_standard: S(2nd),Intensity texture_standard: intensity_sum,image_name,cell_type
Tcell_Act_filtered_145,1115.4364514617157,473.1517297745158,13.047068235353906,1.3447449797432292,411.5417778593059,4039.728554501005,73.0486152351825,1434.3935727393623,0.5612735456690423,0.3977161964292166,2.255531161154754,3.3584993714205607,0.3642743541983881,0.3315192899139633,25135,Tcell_Act_filtered,Act
Tcell_Act_filtered_146,3721.596081536599,538.9952486417046,31.87601742202814,1.3784117612027391,1150.9946404104703,4014.5953085816463,76.37817936921783,1359.9952606440752,0.5967954194553683,0.382129616354841,2.038146251195577,3.169201129354244,0.4013600575728339,0.332898269340141,74703,Tcell_Act_filtered,Act
Tcell_Act_filtered_147,1154.046224878652,362.9901001227319,15.043728518968091,1.0469786611926164,375.4255816290925,3812.6150857734574,75.45390637266438,1209.7382788925224,0.575572428991139,0.3918939351129389,2.167298285996216,3.280958166262462,0.373366009385851,0.3221520019200568,22198,Tcell_Act_filtered,Act
Tcell_Act_filtered_148,623.2815340497101,489.4130670673048,10.378962590425274,1.0488551914636717,238.4479266628849,4460.768396445579,72.32914301598743,1588.3211205865282,0.5190414439868786,0.3974251296256633,2.437268723784631,3.684700866118712,0.3392686801679461,0.319886858586271,16045,Tcell_Act_filtered,Act
Tcell_Act_filtered_149,663.4819238459253,408.22104307514144,12.094994794466054,1.1207420086065294,261.4625236138774,4240.746814353106,71.73208355032152,1491.5962260123924,0.5128343922976839,0.4014616021736965,2.491821898342849,3.7087437158095327,0.3272838209827219,0.3160506061120892,16558,Tcell_Act_filtered,Act
Tcell_Act_filtered_150,646.4022614404611,499.267282488222,12.21694908609296,1.2225280687598972,262.3021448766481,4212.011360012482,71.13449180468562,1570.969728457037,0.5393665952562143,0.4013621032536323,2.3686584695602466,3.5048085269637776,0.3475898178569503,0.3270835113987886,17055,Tcell_Act_filtered,Act
Tcell_Act_filtered_151,10775.604746644118,64.88340012227246,13.298221549344367,2.1417083327485,257.1806207342711,3410.786758409716,97.66894204708542,142.87834645246826,0.7764397122167092,0.1872147418062643,0.7675071511495175,2.398173395386725,0.6871516106071646,0.1545845577579,25236,Tcell_Act_filtered,Act
Tcell_Act_filtered_152,616.9234145757017,580.0951422499046,66.56810994221728,1.4356101123652736,861.9629233173209,5859.136145966984,41.715404272017,3656.9628495808606,0.3094561396321031,0.4513960602921159,4.643108026430286,4.867808956621149,0.1549592399942508,0.2832075797495099,66081,Tcell_Act_filtered,Act
Tcell_Act_filtered_153,543.8459342316152,444.3358507390335,10.630792255708828,1.183786879966178,245.42339754339196,4256.877861871394,68.90498747855143,1629.8462664861283,0.5131156313700188,0.4135937207258156,2.565717396272976,3.632506441090539,0.3248747576768369,0.3218614583855734,15267,Tcell_Act_filtered,Act
Tcell_Act_filtered_154,545.0306726297442,470.713798188924,10.50799579548012,1.208181875381757,233.78558954312243,4389.186512454251,69.98193272301867,1646.963573787246,0.5001493383366332,0.399634629967784,2.543393419317643,3.8195517722943153,0.3143147978380295,0.3125346446219942,15184,Tcell_Act_filtered,Act
Tcell_Act_filtered_155,8602.14315898702,78.46098947440971,13.45934099580305,1.971709217103913,237.3491353173517,3448.3173499739,97.31490081766025,168.9449750562055,0.7675336942021094,0.1961727066782823,0.8135631361440577,2.4520041737095037,0.6769984480492427,0.1643261288044512,22900,Tcell_Act_filtered,Act
Tcell_Act_filtered_156,601.4708173608692,335.7535285706305,13.686131417826978,1.2229933530063923,329.06257591021364,3718.427220088948,64.63720933716657,1531.961344908993,0.528922637277163,0.4252528094602645,2.559205521538348,3.4446445257846303,0.3116556945911846,0.3360514624281806,17394,Tcell_Act_filtered,Act
Tcell_Act_filtered_157,629.0964551877286,506.5813859633381,11.280706178211622,1.209663048447231,265.1554115586154,4167.966428236194,70.34891159653266,1592.221901638993,0.539283467085143,0.4054612852989565,2.3932188441272526,3.482131850557295,0.3499289111541721,0.3295368675607583,16829,Tcell_Act_filtered,Act
Tcell_Act_filtered_158,0.0010000005762145,37.03835372272137,83.0097362606684,5.160803415156931,1228.4311466713286,5340.1212008803695,8.140462449829332e-05,5340.11688392569,0.2796569099867275,0.4486727252672715,5.106863410611754,5.110457984393165,0.1468951777262367,0.2756769830613167,80852,Tcell_Act_filtered,Act
Tcell_Act_filtered_159,581.7054012762821,507.8892551226777,14.553498998505702,1.2584886901431944,218.05803222840896,4308.333889077932,72.73468339595826,1544.0925169318932,0.5448664443955233,0.3939249496316037,2.3013016707479497,3.5044658001610487,0.348859285105956,0.3244574145130424,15548,Tcell_Act_filtered,Act
Tcell_Act_filtered_160,484.0482188036148,524.7622428002954,9.986985580650934,1.213372082824665,243.27163250391152,4209.449926464588,66.55231779160513,1757.2048696041943,0.5168001177843932,0.4134102874477102,2.546295502192372,3.6057007004307455,0.3253678702768753,0.3363283883780056,15030,Tcell_Act_filtered,Act
Tcell_Act_filtered_161,4898.642304296796,116.5215855652752,12.787226561029325,2.315130451912261,233.85973209724185,3432.8246941623893,95.44355305776855,267.6271771520741,0.7218813312346002,0.236962592875938,1.0448744510286136,2.7239402190901303,0.6119056270371024,0.2031267027179246,19172,Tcell_Act_filtered,Act
Tcell_Act_filtered_162,571.2057957679034,446.8529854369146,18.248488517180355,1.2312235861538072,319.53880886671163,4641.543071651785,64.12677582281995,1951.6235636027225,0.4527138984608207,0.4191145692605067,2.9468569728664056,4.060644632231599,0.2699766236188572,0.3132030591518917,21228,Tcell_Act_filtered,Act
Tcell_Act_filtered_163,886.457936931099,517.540478614016,14.203774998431058,1.003007389182229,399.1305465900946,4147.171572413833,68.95347526007029,1644.4147941187573,0.5347204130517522,0.4071771884481392,2.423855931960075,3.5068515825768323,0.3319785216668099,0.3319862017151496,24458,Tcell_Act_filtered,Act
Tcell_Act_filtered_164,563.0683101079611,447.5467274441433,23.762112755444058,1.2845683881903045,324.0604679935438,4967.9045155461245,63.47086511080752,2098.794321334034,0.4226042604365983,0.419074280899659,3.1565106920103374,4.297918228483455,0.2502188083046558,0.3040650771196334,23455,Tcell_Act_filtered,Act
Tcell_Act_filtered_165,667.8166335070232,464.2823249195894,15.11886478537406,1.1309353124831516,310.8920009736172,4027.255001179927,68.23446835752148,1596.0795378099303,0.5311190394931885,0.4078173021347174,2.4441277637147723,3.5304280035914437,0.333128746992558,0.3340037605652063,19027,Tcell_Act_filtered,Act
Tcell_Act_filtered_166,354.40165077982533,638.8832655223006,15.913334854936288,1.2114890023977691,224.4746063720765,5090.583488948194,61.222350442130406,2365.1479775292905,0.4292886913909391,0.422826128118378,3.135180111099814,4.21599537388543,0.2617699305678327,0.3168666870166485,16880,Tcell_Act_filtered,Act
Tcell_Act_filtered_167,844.7979798911645,401.3656231972733,14.789858613179286,1.1683091169534072,363.1968002761893,4077.684277985978,69.93390979505122,1506.6909061674048,0.5195869357769042,0.4060745627319774,2.4876981876397264,3.62866701044112,0.3289698043244425,0.3220849540156749,21631,Tcell_Act_filtered,Act
Tcell_Act_filtered_168,655.3275651246369,524.2258866824004,13.952637421064727,1.282210820410292,321.2923383718041,4385.962597293015,67.10159835760761,1794.6755401107928,0.4926696801749256,0.4076313695822421,2.633673231334157,3.8272246772068512,0.3082513115509054,0.3250010165691263,20620,Tcell_Act_filtered,Act
Tcell_Act_filtered_169,890.43832864245,479.6776131945634,15.333142167271603,1.3545622491222824,360.7496890074168,4195.638215992433,71.16742776317338,1551.0846382882771,0.5282395177032597,0.3972013123525882,2.3934806141866285,3.6143895139441327,0.3355207806790094,0.3266459115990925,22941,Tcell_Act_filtered,Act
Tcell_Act_filtered_170,801.2376388718167,468.8808555127998,17.429097553321586,1.3369525455232545,337.4855247072959,4235.696770264913,70.36281200721801,1585.2591695099136,0.5138747688926666,0.4007864674829841,2.48259503231533,3.7047489813988688,0.323021144283827,0.319355790921971,21950,Tcell_Act_filtered,Act
Tcell_Act_filtered_171,926.8138306958888,556.2585629349982,19.39072683957216,1.1510074840637436,483.315606548944,4550.284253013698,65.72544379377929,1925.1931429719168,0.4831325698791577,0.4186227897376519,2.758078855844105,3.829003693970599,0.2947156163561139,0.3217900797161656,31387,Tcell_Act_filtered,Act
Tcell_Act_filtered_172,708.1903021012836,495.89567670876994,15.995496263178431,1.0875562070862246,331.98876950786496,4040.3630159178265,68.08349845048495,1627.1656499494825,0.5375440365371393,0.4102438778675559,2.429283429741788,3.4679275001872134,0.3374594552311718,0.336473157214142,20527,Tcell_Act_filtered,Act
Tcell_Act_filtered_173,395.1620985652056,486.3904327527853,11.72929572371612,1.1800871896564915,233.29256097153169,4977.572822057599,62.87837834737318,2153.590167039924,0.4301825464167338,0.424792145058273,3.1432130492407024,4.193891621452434,0.2628226559111539,0.3056234147947902,15932,Tcell_Act_filtered,Act
Tcell_Act_filtered_174,680.6814881399393,434.663232693203,10.80242902621655,1.3434006275988044,227.49406905565573,4390.22377224429,74.9504303156818,1425.5141264534457,0.5217423415802384,0.3896266539184684,2.377074007206786,3.709856416505555,0.3534656769254196,0.3089105627116559,15434,Tcell_Act_filtered,Act
Tcell_Act_filtered_175,8706.1956365619,77.46642221799698,11.716332725415224,2.239140623865946,223.479451377432,3246.8908300550725,97.49733949806,156.7863550117806,0.782908761851943,0.1828719413640056,0.743508690643491,2.354326654118012,0.6949498555255573,0.1514266572164031,21698,Tcell_Act_filtered,Act
Tcell_Act_filtered_176,13190.577471086071,509.5484493450839,20.8770868206252,9.665526006364535,1089.0570204591263,4665.416405077438,92.37335506658842,826.5017422302217,0.7334068441211132,0.2839437672693123,1.232359760023811,2.4998770796875203,0.600304653769628,0.2854081087401889,128637,Tcell_Act_filtered,Act
Tcell_Act_filtered_177,15365.00683537357,468.090349590261,42.423560603657535,4.081123284337658,1748.5378470535688,4409.115256701658,89.78272544057435,870.7556848051821,0.687909296884942,0.3068577170609501,1.4198942423746008,2.7794934322369373,0.5420010823058058,0.2867328440253262,165233,Tcell_Act_filtered,Act
Tcell_Act_filtered_178,504.8455145096056,479.762310869224,15.91648011308177,1.0626682510931222,234.8563770008608,4008.23274794984,68.24986123514087,1600.0565709193506,0.5284562347930363,0.3989963680126633,2.403311383762868,3.602233625408041,0.332144439264825,0.3281317455468779,15310,Tcell_Act_filtered,Act
Tcell_Act_filtered_179,755.7397610812774,488.35760618110737,9.68711135855182,1.2019027653226289,403.8179614520145,3899.179166994545,65.17482885028,1676.182052345939,0.5352556595807892,0.4171355872014638,2.480653476682494,3.445326669355421,0.3229312063400339,0.3363605998007405,21838,Tcell_Act_filtered,Act
Tcell_Act_filtered_180,497.5537974791747,405.3093713797938,17.56044938134072,1.2179212941556208,369.463159091084,4469.716865060142,57.386858896900414,2137.2810716667536,0.4336810607978013,0.4380052645614052,3.2148373197105244,4.066498840942146,0.2459652883989593,0.3155475192908363,22237,Tcell_Act_filtered,Act
Tcell_Act_filtered_181,1815.753983616769,478.4321148484444,9.65170510717555,1.099451941749154,201.6500305395409,4312.880873763768,90.00447956261888,861.7052242067318,0.7124778904688948,0.2979323999748551,1.331056438313436,2.618588762015331,0.5720483815235847,0.2981586016238959,20242,Tcell_Act_filtered,Act
Tcell_Act_filtered_182,661.3420946765578,390.0259441227959,13.643586691045607,1.0662108448425724,313.74635043496465,4302.299014758555,67.82380593187308,1648.8465198056256,0.4847583626520277,0.4108538418863982,2.69781502960701,3.867858502911955,0.2954896702681687,0.3225993735887105,19135,Tcell_Act_filtered,Act
Tcell_Act_filtered_183,740.3442325196714,403.4449135637139,13.364404481007323,1.36315576875264,358.820847618155,3900.171593069009,67.35514490933775,1544.9462710047433,0.5376033606575844,0.4172013595765368,2.470209954046661,3.427534556805961,0.331929714829943,0.3380272288539899,20105,Tcell_Act_filtered,Act
Tcell_Act_filtered_184,310.4084587260284,438.7502703295148,20.99994802210154,1.2995036338943189,192.4371181549743,5451.1869899672665,61.73037469105269,2356.991021782972,0.3770959928130812,0.4140750446459845,3.4952421358172323,4.708587952804072,0.2162877096053226,0.2910676315303837,15972,Tcell_Act_filtered,Act
Tcell_Act_filtered_185,594.7737450907271,522.8279560522052,12.799691021360683,1.161019701799576,259.9033649646965,4242.148457931959,69.59046148459007,1653.8561565828663,0.515730850202925,0.3982450775177246,2.457974838000158,3.7056560127549183,0.3299713969695527,0.3231439735715388,16999,Tcell_Act_filtered,Act
Tcell_Act_filtered_186,654.6175671160403,481.634328299642,11.732246407007064,1.235831957908392,247.04702455755915,4338.040400242554,72.60100631222419,1538.2507845262835,0.5243142463434691,0.398379317617941,2.418551014649967,3.6379517631607214,0.3515649340041051,0.3160982945746825,16536,Tcell_Act_filtered,Act
Tcell_Act_filtered_187,492.7441434956717,403.6263170177323,13.268235879396263,1.1226323467875965,264.2948452069688,4093.4601073902463,65.08834430576707,1691.8083856020487,0.5007596448242342,0.4182605259703217,2.658689888309914,3.697139643536804,0.2970215709335763,0.3301028382316497,15739,Tcell_Act_filtered,Act
Tcell_Act_filtered_188,625.0329672547774,459.6840294919022,13.156663159916516,1.1924068337182046,265.98110664725755,4181.240854647861,70.14849546849004,1570.624733796052,0.5167354450338406,0.3987136709591806,2.4560827874818343,3.6949777827736554,0.3270674056839907,0.3249594629641254,16957,Tcell_Act_filtered,Act
Tcell_Act_filtered_189,23053.39273169037,79.86365267213323,15.860176614412788,4.7896845756023945,310.9381947274689,2899.2527844870224,98.66917569475146,117.38476849786144,0.8880518230554079,0.1117735089272655,0.4006366743619753,1.585930465776897,0.8324493963817665,0.1074803256340264,44612,Tcell_Act_filtered,Act
Tcell_Act_filtered_190,746.0146116425732,353.7496533315995,13.0233602080815,1.139741543748933,298.344598649069,3963.847075085382,71.43276032719098,1385.0548362259017,0.5348774432531676,0.4059122867233045,2.41561680002164,3.512950138021492,0.335327613244235,0.3233170136186862,17505,Tcell_Act_filtered,Act
Tcell_Act_filtered_191,12475.295889784087,78.96682100876598,7.598272657761472,2.3512381689502133,144.3385229974317,4419.780355627793,98.8562384750921,128.61537608573298,0.8283962090864745,0.1329484864174305,0.5108523809700583,2.0644179039773203,0.7692567030852941,0.1059252765792177,25251,Tcell_Act_filtered,Act
Tcell_Act_filtered_192,932.9469177533535,1.2515671704176805,23.416666861188236,2.216196608174523,412.0825877811328,4153.622831791712,69.3625614839297,1273.4317603277382,0.3984338861138637,0.4278250766044092,3.417905860587457,4.417317522179202,0.2361986495349244,0.2998687986697707,22751,Tcell_Act_filtered,Act
Tcell_Act_filtered_193,1043.3726404110007,486.9061214801403,11.261949108439868,1.251242002295797,323.0944782826423,4048.9253178008375,76.3554882614721,1329.1281684828043,0.5858073650957133,0.3853987663830498,2.094139554607993,3.236368197946571,0.3956503781383547,0.3247622277024219,20988,Tcell_Act_filtered,Act
Tcell_Act_filtered_194,3091.004581774302,216.8721709003569,13.564194372086934,1.90245001708524,570.7237449353437,2942.366088576412,84.41381517104017,641.6726904114053,0.6843827672380205,0.3335067177084737,1.5511566105578634,2.7108875147662475,0.5040470677635078,0.3064615134405529,28131,Tcell_Act_filtered,Act
Tcell_Act_filtered_195,8200.039997400105,1.240577353031697,96.20063340810196,33.4625204839896,4001.614247484772,2322.340587814825,67.20433010825305,762.4608746413851,0.6015494022160129,0.3764422812204111,1.991944456242798,3.160449097514339,0.4152300710637358,0.3290776768907348,122357,Tcell_Act_filtered,Act
Tcell_Act_filtered_196,8073.221579577344,630.1127595236362,46.91046558543294,2.7775283073054537,2392.4700619705027,4308.07288792012,77.13987623643894,1470.8989968495014,0.5868155852424801,0.3835044443366212,2.0802660852527546,3.2381445860515288,0.398629197688814,0.3295345987290867,167332,Tcell_Act_filtered,Act
Tcell_Act_filtered_197,6229.144307919035,617.8431722395093,36.39876910517478,2.307714174922502,1740.699081720941,4315.46000928974,78.15892989837566,1425.442257709115,0.5961851170126392,0.3813117251477977,2.0358658471806037,3.1777854493735758,0.4103967645917551,0.3302159617655515,123978,Tcell_Act_filtered,Act
Tcell_Act_filtered_198,6175.589669359489,605.7615771174068,30.85731470143055,2.5277175021582825,1451.9315985648857,4297.201500531842,80.96456833662832,1308.4431011333818,0.6202973040331164,0.3674361980510076,1.8855244673959897,3.0595821262130105,0.4366093428321671,0.3272945166118998,109076,Tcell_Act_filtered,Act
Tcell_Act_filtered_199,1450.8267414928428,604.9182193672776,20.829688806297035,1.2698357427133844,531.0477215842295,4117.569714217873,73.20477500074747,1546.141090852102,0.5727859072583216,0.3912729550948537,2.1743909587298758,3.305264700998495,0.3745621062735015,0.3360338792062737,35589,Tcell_Act_filtered,Act
Tcell_Act_filtered_200,3184.3253532234,441.70567824483726,26.514762252474625,1.435928987078336,801.8366921766476,4060.8633740646446,79.88449332856521,1169.717585997216,0.5912522578501089,0.3681018549226985,1.9817338198510663,3.279554715857913,0.4140851136372586,0.3122936085799398,53661,Tcell_Act_filtered,Act
Tcell_Act_filtered_201,4116.860136050166,437.847511640748,18.961250220622205,1.1292668228779317,732.7715396965594,3746.997900233035,84.89016097116838,937.8548085789984,0.6736723283914758,0.3366270078727791,1.5905611681901783,2.780788569591578,0.4967863014657223,0.3100394827575247,51594,Tcell_Act_filtered,Act
Tcell_Act_filtered_202,2074.297794867712,531.9022280868612,18.27856127089459,1.282493220925864,668.3475333226438,4114.482710626898,75.63128099528527,1404.9311989947955,0.57892148438854,0.3859085866317543,2.121851090357166,3.286144318271361,0.388009156600434,0.3306360067615468,43303,Tcell_Act_filtered,Act
Tcell_Act_filtered_203,743.4087526269383,404.13676218041934,10.540545375716087,1.1141116739036163,259.62625563484886,3989.14179192247,74.11593279433296,1332.081873405395,0.5529134419546755,0.3927795187661992,2.261214765765123,3.4488768395924523,0.3629493403390644,0.319494412356546,15892,Tcell_Act_filtered,Act
Tcell_Act_filtered_204,2170.457120871421,508.7306617816956,21.977759395814587,1.216338773747933,756.8659367281089,3950.3763863431054,74.14477589812873,1398.5758766595193,0.5801898784153088,0.3909107329788427,2.144655664493482,3.2511063814018226,0.3814302249405866,0.3308944305802443,46576,Tcell_Act_filtered,Act
Tcell_Act_filtered_205,2969.7527694202645,429.87647013274847,28.869627282258847,1.4199987710156527,881.0031903442431,3715.172757336669,77.12129255788723,1181.5097962887255,0.6080055290985769,0.3763063998640046,1.970081546602562,3.112097454311586,0.414559862059629,0.3296199931759179,53044,Tcell_Act_filtered,Act
Tcell_Act_filtered_206,980.746024889244,442.2828040999524,10.349957321661662,1.1203379456657208,291.3995803979433,4035.6020645222825,77.0938500131705,1265.3739033979246,0.5710566607119796,0.3783101139636889,2.108719810181745,3.385442464905084,0.392235713378989,0.3194300515514263,18709,Tcell_Act_filtered,Act
Tcell_Act_filtered_207,3934.916124666721,440.4734837077936,21.7519833410906,1.6322081457104152,706.9951966755856,3915.043321521686,84.7693084220501,969.6744993657016,0.6507883848415567,0.3343085359844424,1.6351507574214836,2.965845764941033,0.4822501934975954,0.3085553859190873,51527,Tcell_Act_filtered,Act
Tcell_Act_filtered_208,1658.2503571162392,479.2638021313769,19.745879385389816,1.2443547891489888,564.7801008562723,4038.9157097282978,74.59413572896463,1383.6241342967717,0.5724545513823044,0.3936851790840148,2.1890625944694286,3.2952583635992827,0.3817490416441989,0.3280030511184931,35628,Tcell_Act_filtered,Act
Tcell_Act_filtered_209,11834.67227618352,1.4020655613439907,148.97621526466543,51.85280528615372,5769.087423493114,2296.8625830252104,67.2280948961199,753.6682080416372,0.6003349599870194,0.3744872312534248,1.9856079672611109,3.179009611399736,0.4168967869972285,0.3219036329505476,177005,Tcell_Act_filtered,Act
Tcell_Act_filtered_210,2295.4137424322685,548.2570287498163,24.78270285968332,1.38530616950036,752.087645861087,4191.1337445664885,75.3211713454783,1447.27633154168,0.5718416021787583,0.3875223794481339,2.157104415380524,3.331871393586445,0.3851397831768566,0.3298100475949045,50261,Tcell_Act_filtered,Act
Tcell_Act_filtered_211,1076.1582374985803,439.86145942047017,15.961833233726123,1.183168185747873,400.2727028351045,3851.3231997953176,72.88916860922464,1364.7370998143058,0.5685937493501145,0.3948177404354355,2.210266823456764,3.3185219865256568,0.3737120620547128,0.3329984357189125,23982,Tcell_Act_filtered,Act
Tcell_Act_filtered_212,1148.9201733885443,484.9302536628751,13.819780759209122,1.095893511699565,381.0347224838783,3873.510079311428,75.09503557837881,1328.8548536388805,0.5897972512870918,0.3851193986682872,2.0784652978587954,3.2075257910986803,0.388550060366789,0.3278116804585805,23763,Tcell_Act_filtered,Act
Tcell_Act_filtered_213,3152.9975993059966,519.5714883019283,25.723951417997853,1.3775903340262006,953.6295370557966,4032.624445675948,76.77827800308525,1335.362879667715,0.5910550104957684,0.3821128379964045,2.057850653697683,3.212800482998122,0.403420942647178,0.3267274103142288,61719,Tcell_Act_filtered,Act
Tcell_Act_filtered_214,1000.2214382491112,532.4100418481311,14.633396628432187,1.2190695449846227,355.01708291309825,4170.84150144642,73.80408855198073,1485.5303251013736,0.5598402235458613,0.3897326215877484,2.215913419617733,3.412146762721257,0.3716417087309933,0.3317855787449629,23587,Tcell_Act_filtered,Act
Tcell_Act_filtered_215,4021.7089721243337,485.3014107435207,28.22086735937159,1.4708831522579238,900.5171169024364,4101.958667805794,81.70508423190923,1146.9658095436057,0.6243708664321672,0.3609773054466823,1.8402947861461132,3.057342889447927,0.4425153615116554,0.3172505147080929,64248,Tcell_Act_filtered,Act
Tcell_Act_filtered_216,4418.219560791434,575.5300290391294,26.25392864014625,2.0749010704242727,1014.8121593885814,4449.239603097721,81.32143871681727,1299.0832457621805,0.6052672863434228,0.3675606711871674,1.9330004784835064,3.1738854431383845,0.4317765099944992,0.3190928596957217,77942,Tcell_Act_filtered,Act
Tcell_Act_filtered_217,1672.4717545852866,538.3458949499382,21.738583946672527,1.2066961968434595,607.0287858630057,4051.6291697568895,73.37009686588512,1473.9298278580893,0.5731842138716826,0.3922731523129661,2.1784344272546585,3.2970659680202856,0.3794146711390652,0.3381433543896078,38871,Tcell_Act_filtered,Act
Tcell_Act_filtered_218,801.4343311955905,451.44592709980606,13.827043391820933,1.162646939639428,308.0821070537454,4049.8303969529256,72.2327586655808,1450.6180269841832,0.5437045494420739,0.3964194713087819,2.320823633402032,3.4994706825425785,0.3500745569856791,0.3211770713271038,19308,Tcell_Act_filtered,Act
Tcell_Act_filtered_219,2033.4502891034613,462.6534980646449,17.65584211048821,1.2322731881410398,543.689663589812,4044.236301401637,78.9033706523535,1218.2467468636964,0.5964232952353669,0.3755943582304331,2.004539366163135,3.203588401901876,0.4103986403765476,0.3172883622466678,36039,Tcell_Act_filtered,Act
Tcell_Act_filtered_220,2029.2576242055184,535.05671304702,29.339747271582944,1.2256129346808589,733.2359439532792,4168.093274707322,73.45746059267819,1499.356874108115,0.5619627381818013,0.394163054107296,2.232639076688374,3.3722696118096187,0.3670189307101401,0.3337595264216342,48360,Tcell_Act_filtered,Act
Tcell_Act_filtered_221,715.2871287221857,442.80678152623534,12.68689179437376,1.5127933589155,301.47516506187367,3991.083483946989,70.34949398645765,1494.8887785546228,0.5433510832104547,0.4032792376077732,2.3625197812202727,3.4636621735785225,0.3450072610947399,0.3327370155429699,18149,Tcell_Act_filtered,Act
Tcell_Act_filtered_222,1103.6130182784798,520.4518592348319,9.097378877820027,1.0203559643820266,358.0245262281574,4145.994504218809,75.50524563536678,1408.5196245086836,0.578369143527409,0.3903221132043235,2.1481676334138142,3.267864848445824,0.3846174442547247,0.3252648257852042,22994,Tcell_Act_filtered,Act
Tcell_Act_filtered_223,2273.2775996058745,493.8888274544195,23.40865427812156,1.181786953587341,728.9133790900169,4235.611521415498,75.72061923233656,1402.3559275913035,0.5603419058629775,0.3897763583527959,2.214177932548741,3.4080621267725686,0.3747188518287815,0.3215228229866587,47953,Tcell_Act_filtered,Act
Tcell_Act_filtered_224,7547.825214900133,535.9456322525209,49.17787685174017,1.6073386766081466,1822.511060447076,4254.124712508669,80.5502064505199,1259.1237871623,0.6060564210694548,0.3678179504227045,1.931834823708414,3.166624836199037,0.427996290147187,0.3194776914298526,131676,Tcell_Act_filtered,Act
Tcell_Act_filtered_225,1223.366471749313,484.6549340592681,14.797502050946028,1.3097161401301305,454.8219986292493,3983.294038764884,72.89803817287272,1432.8547686855322,0.5751578008503863,0.4026227295891774,2.22823710364446,3.228549743266856,0.3687327777432959,0.3322324331805535,27702,Tcell_Act_filtered,Act
Tcell_Act_filtered_226,5883.4182595584825,661.3501496660309,37.07275159199583,3.834236997515579,1831.8255196971609,4409.808970760858,76.25706235462734,1551.344390221047,0.5794238796604164,0.3919802169971898,2.1533661735135574,3.251437986646742,0.3872903705779065,0.3263946223560069,129884,Tcell_Act_filtered,Act
Tcell_Act_filtered_227,3050.447738272646,466.96704543748535,22.368699250596823,1.474656291710854,776.0631432023594,3899.675073972576,79.718778614757,1163.162160213698,0.6124725562317257,0.3640965100863295,1.8922565183744575,3.134520441671606,0.427166978144804,0.3242580907878139,50703,Tcell_Act_filtered,Act
Tcell_Act_filtered_228,3814.562146393249,481.0601567848988,29.51040832346079,1.2088055862120732,1007.4653702510994,3965.366012453408,79.10701739520152,1209.035573107695,0.6119993506162885,0.3730321810676513,1.940195377314752,3.0970682130331326,0.4228559469863412,0.3237040952665782,66326,Tcell_Act_filtered,Act
Tcell_Act_filtered_229,3191.9046006919693,440.6105074066661,20.12382270200525,1.277752476216356,661.7673692541568,3845.006471964665,82.82761546869781,1025.2264734086998,0.6479418039748409,0.3521540828709522,1.7300029933268903,2.915225866981756,0.4699016532709601,0.3159991111782551,45327,Tcell_Act_filtered,Act
Tcell_Act_filtered_230,1939.991133713366,546.572703152307,21.44798811187881,1.358646493562846,592.2978043433287,4072.24008310679,76.61018079564552,1371.219929070562,0.5867001712471438,0.3794471557607386,2.0586627869260536,3.259145756632309,0.3985359587014894,0.3264724333558088,40067,Tcell_Act_filtered,Act
Tcell_Act_filtered_231,1112.7196552900364,384.2035921206737,12.782545103161414,1.2783198766105404,303.55175189870374,3956.9010707342472,78.5668375173057,1149.9456477270433,0.5775533574747834,0.3710261055920978,2.044854833129287,3.371852659223116,0.3928147308326878,0.3129792018554502,19470,Tcell_Act_filtered,Act
Tcell_Act_filtered_232,884.1535950151571,353.10162318184126,13.314657029579047,1.2034976188264723,270.9135414513228,3844.3971369276687,76.54564545225594,1171.9624512852697,0.5634559159175091,0.3822385554404706,2.1593581261666177,3.423990147274593,0.3791021638603172,0.3107669362312493,16719,Tcell_Act_filtered,Act
Tcell_Act_filtered_233,6244.034655712014,625.2288155630623,51.13702670600304,2.487923427595625,2117.9538019107194,4231.99681220248,74.6716488231934,1538.7636798845658,0.5791770476416809,0.3949106251858248,2.170389117930632,3.238324267196988,0.3815082933436707,0.3334185932907023,142094,Tcell_Act_filtered,Act
Tcell_Act_filtered_234,978.3835284117156,424.8584531477189,14.039816395781685,1.1588116692742632,367.01220579320585,3828.535175283864,72.72087338599327,1353.351735710712,0.5595490077180447,0.3911638120098047,2.2252082795721724,3.4067232464258854,0.3658647856052149,0.3278295985506131,21603,Tcell_Act_filtered,Act
Tcell_Act_filtered_235,5835.191626511347,500.1069747476782,33.09834656158955,1.4973219246424188,1191.6268491674502,4142.421392685536,83.0417300049531,1117.7804878101017,0.6322979735259496,0.3541563503819196,1.7828851633463132,3.026350480414696,0.4595166416583204,0.3144522942103771,88240,Tcell_Act_filtered,Act
